Employee ID,Basic Salary,Bonus,HRA,TA,TDS,PPF
57,54038,7966,10807.6,2691,7550.260000000001,6484.5599999999995
58,78071,7787,15614.2,3046,10451.82,9368.52
59,51051,13707,10210.2,4402,7937.02,6126.12
60,31137,5872,6227.400000000001,6084,4932.040000000001,3736.44
61,53197,12143,10639.400000000001,3788,7976.74,6383.639999999999
62,73667,17459,14733.400000000001,6630,11248.94,8840.039999999999
63,47828,15178,9565.6,7260,7983.160000000001,5739.36
64,66823,17819,13364.6,2722,10072.86,8018.759999999999
65,50987,15747,10197.400000000001,5702,8263.34,6118.44
66,41089,16546,8217.800000000001,3850,6970.280000000001,4930.679999999999
67,52905,7422,10581.0,2042,7295.0,6348.599999999999
68,48336,19922,9667.2,5655,8358.02,5800.32
69,42721,7043,8544.2,7488,6579.62,5126.5199999999995
70,40083,16915,8016.6,5812,7082.660000000001,4809.96
71,53729,16970,10745.800000000001,2705,8414.980000000001,6447.48
72,69917,16989,13983.400000000001,7806,10869.54,8390.039999999999
73,73390,7559,14678.0,6933,10256.0,8806.8
74,41541,18167,8308.2,5375,7339.12,4984.92
75,74624,17429,14924.800000000001,2144,10912.18,8954.88
76,67287,17127,13457.400000000001,6953,10482.44,8074.44
77,77479,17616,15495.800000000001,2392,11298.28,9297.48
78,60707,8317,12141.400000000001,5915,8708.039999999999,7284.84
79,35325,19598,7065.0,6575,6856.3,4239.0
80,78848,14602,15769.6,5067,11428.660000000002,9461.76
81,30179,13010,6035.8,2619,5184.380000000001,3621.48
82,59202,16702,11840.400000000001,5993,9373.74,7104.24
83,32406,13437,6481.200000000001,7922,6024.62,3888.72
84,33142,16661,6628.400000000001,5905,6233.64,3977.04
85,69520,12860,13904.0,4166,10045.0,8342.4
86,51549,12794,10309.800000000001,7580,8223.28,6185.88
87,68246,15872,13649.2,6715,10448.220000000001,8189.5199999999995
88,38057,10070,7611.400000000001,7359,6309.740000000001,4566.84
89,45928,8620,9185.6,4533,6826.660000000001,5511.36
90,62558,17492,12511.6,7483,10004.460000000001,7506.96
91,74376,14939,14875.2,3565,10775.52,8925.119999999999
92,45473,13378,9094.6,6923,7486.860000000001,5456.76
93,40355,7544,8071.0,5272,6124.200000000001,4842.599999999999
94,62587,13710,12517.400000000001,6718,9553.24,7510.44
95,77983,10184,15596.6,7961,11172.460000000001,9357.96
96,71993,14606,14398.6,2441,10343.86,8639.16
97,49518,7278,9903.6,5804,7250.360000000001,5942.16
98,43498,9597,8699.6,3840,6563.460000000001,5219.76
99,48003,6363,9600.6,6936,7090.260000000001,5760.36
100,39837,14533,7967.400000000001,4410,6674.74,4780.44
101,44118,17597,8823.6,6965,7750.360000000001,5294.16
102,45072,11279,9014.4,7188,7255.34,5408.639999999999
103,35979,16895,7195.8,3372,6344.18,4317.48
104,33555,14563,6711.0,7479,6230.8,4026.6
105,79116,13026,15823.2,2984,11094.92,9493.92
106,48832,9502,9766.4,3398,7149.84,5859.84
107,78078,12045,15615.6,3687,10942.560000000001,9369.359999999999
108,79671,19161,15934.2,2887,11765.32,9560.52
109,33384,14991,6676.8,6959,6201.080000000001,4006.08
110,57291,15892,11458.2,6999,9164.02,6874.92
111,35479,14462,7095.8,6236,6327.280000000001,4257.48
112,61745,9942,12349.0,6306,9034.2,7409.4
113,78885,17971,15777.0,5862,11849.5,9466.199999999999
114,60882,8998,12176.400000000001,3322,8537.84,7305.84
115,73365,9145,14673.0,6190,10337.300000000001,8803.8
116,40756,10449,8151.200000000001,6315,6567.12,4890.72
117,58961,8146,11792.2,7704,8660.32,7075.32
118,36511,10806,7302.200000000001,6860,6147.92,4381.32
119,56433,17544,11286.6,2490,8775.36,6771.96
120,36392,5529,7278.400000000001,6552,5575.14,4367.04
121,51744,14563,10348.800000000001,7138,8379.380000000001,6209.28
122,56693,13017,11338.6,4342,8539.060000000001,6803.16
123,30683,15231,6136.6,7579,5962.96,3681.96
124,75806,17153,15161.2,6061,11418.12,9096.72
125,78838,11162,15767.6,5243,11101.060000000001,9460.56
126,42001,9110,8400.2,6846,6635.72,5040.12
127,51029,19992,10205.800000000001,2723,8394.980000000001,6123.48
128,55750,17756,11150.0,3718,8837.4,6690.0
129,48263,16155,9652.6,3302,7737.260000000001,5791.5599999999995
130,69435,17405,13887.0,6764,10749.1,8332.199999999999
131,33214,15285,6642.8,6963,6210.4800000000005,3985.68
132,70199,19157,14039.800000000001,2467,10586.28,8423.88
133,38453,6443,7690.6,4185,5677.16,4614.36
134,71139,17504,14227.800000000001,7845,11071.580000000002,8536.68
135,45461,6612,9092.2,2895,6406.02,5455.32
136,32540,6664,6508.0,4775,5048.700000000001,3904.7999999999997
137,54765,18064,10953.0,4938,8872.0,6571.8
138,62221,11266,12444.2,3764,8969.52,7466.5199999999995
139,68433,13579,13686.6,3032,9873.060000000001,8211.96
140,50642,8095,10128.400000000001,6998,7586.34,6077.04
141,33499,19097,6699.8,7261,6655.68,4019.8799999999997
142,78442,7772,15688.400000000001,5524,10742.64,9413.039999999999
143,38157,15219,7631.400000000001,3216,6422.34,4578.84
144,43259,15751,8651.800000000001,3401,7106.280000000001,5191.08
145,73732,19474,14746.400000000001,2450,11040.24,8847.84
146,58909,18965,11781.800000000001,4704,9435.980000000001,7069.08
147,37797,15563,7559.400000000001,2578,6349.740000000001,4535.639999999999
148,50772,12907,10154.400000000001,4204,7803.74,6092.639999999999
149,73107,6640,14621.400000000001,2128,9649.64,8772.84
150,64968,9953,12993.6,5654,9356.86,7796.16
151,60623,19254,12124.6,3677,9567.86,7274.759999999999
152,41152,6528,8230.4,3157,5906.740000000001,4938.24
153,76150,11422,15230.0,3604,10640.6,9138.0
154,72065,5312,14413.0,2897,9468.7,8647.8
155,42387,9553,8477.4,7122,6753.94,5086.44
156,54773,15351,10954.6,5923,8700.160000000002,6572.759999999999
157,43414,14631,8682.800000000001,4806,7153.380000000001,5209.679999999999
158,43367,16746,8673.4,6779,7556.54,5204.04
159,60162,7639,12032.400000000001,6935,8676.84,7219.44
160,40126,6074,8025.200000000001,7579,6180.42,4815.12
161,39191,19489,7838.200000000001,5117,7163.52,4702.92
162,44192,6759,8838.4,4337,6412.64,5303.04
163,69067,15916,13813.400000000001,4749,10354.54,8288.039999999999
164,30368,13631,6073.6,6651,5672.360000000001,3644.16
165,55822,17819,11164.400000000001,5060,8986.539999999999,6698.639999999999
166,39231,12105,7846.200000000001,7680,6686.22,4707.72
167,68593,19530,13718.6,5310,10715.160000000002,8231.16
168,72388,7615,14477.6,6133,10061.36,8686.56
169,75970,11816,15194.0,6341,10932.1,9116.4
170,75127,14279,15025.400000000001,3166,10759.74,9015.24
171,46616,11144,9323.2,3460,7054.32,5593.92
172,31431,18016,6286.200000000001,4857,6059.02,3771.72
173,41948,13795,8389.6,3944,6807.660000000001,5033.76
174,42019,14281,8403.800000000001,4542,6924.580000000001,5042.28
175,74070,9690,14814.0,7878,10645.2,8888.4
176,75645,9590,15129.0,2585,10294.900000000001,9077.4
177,35059,11621,7011.8,3739,5743.080000000001,4207.08
178,70737,14161,14147.400000000001,2170,10121.54,8488.44
179,50511,5130,10102.2,7660,7340.32,6061.32
180,51931,13060,10386.2,7021,8239.82,6231.719999999999
181,73412,5750,14682.400000000001,7099,10094.34,8809.44
182,61236,5987,12247.2,5727,8519.72,7348.32
183,61351,17399,12270.2,5888,9690.82,7362.12
184,79875,11018,15975.0,6632,11350.0,9585.0
185,68817,12595,13763.400000000001,5066,10024.14,8258.039999999999
186,66770,16178,13354.0,5841,10214.300000000001,8012.4
187,42089,15918,8417.800000000001,4933,7135.780000000001,5050.679999999999
188,34642,10741,6928.400000000001,6375,5868.64,4157.04
189,49409,5195,9881.800000000001,3910,6839.580000000001,5929.08
190,71632,19357,14326.400000000001,4181,10949.64,8595.84
191,34197,8201,6839.400000000001,6636,5587.34,4103.639999999999
192,67561,19595,13512.2,4975,10564.32,8107.32
193,32336,6368,6467.200000000001,6192,5136.32,3880.3199999999997
194,47304,17046,9460.800000000001,4154,7796.4800000000005,5676.48
195,36433,13220,7286.6,3865,6080.46,4371.96
196,30983,6461,6196.6,4823,4846.36,3717.96
197,31132,16733,6226.400000000001,6619,6071.040000000001,3735.8399999999997
198,53089,8438,10617.800000000001,5134,7727.880000000001,6370.679999999999
199,50382,14719,10076.400000000001,5292,8046.94,6045.84
200,54809,13225,10961.800000000001,7094,8608.980000000001,6577.08
201,44002,16860,8800.4,4504,7416.639999999999,5280.24
202,52108,9022,10421.6,7436,7898.760000000001,6252.96
203,39682,14198,7936.400000000001,4855,6667.139999999999,4761.84
204,30798,6455,6159.6,2427,4583.96,3695.7599999999998
205,65124,9833,13024.800000000001,6668,9464.980000000001,7814.88
206,59573,6477,11914.6,4765,8272.960000000001,7148.759999999999
207,54969,8330,10993.800000000001,5357,7964.9800000000005,6596.28
208,76007,6757,15201.400000000001,7626,10559.14,9120.84
209,78765,9385,15753.0,2643,10654.6,9451.8
210,53357,9516,10671.400000000001,5465,7900.94,6402.84
211,31714,15959,6342.8,5474,5948.9800000000005,3805.68
212,35207,12771,7041.400000000001,3362,5838.14,4224.84
213,59271,10056,11854.2,4983,8616.42,7112.5199999999995
214,59875,17128,11975.0,3191,9216.9,7185.0
215,70502,14310,14100.400000000001,6278,10519.04,8460.24
216,41395,14938,8279.0,3808,6842.0,4967.4
217,75608,14984,15121.6,4012,10972.560000000001,9072.96
218,48405,8886,9681.0,7532,7450.400000000001,5808.599999999999
219,51937,19940,10387.400000000001,6436,8870.039999999999,6232.44
220,43864,5675,8772.800000000001,7212,6552.380000000001,5263.679999999999
221,51759,19347,10351.800000000001,4237,8569.480000000001,6211.08
222,57154,5152,11430.800000000001,2219,7595.580000000001,6858.48
223,64805,8117,12961.0,2837,8872.0,7776.599999999999
224,34634,12874,6926.8,3062,5749.68,4156.08
225,47838,8770,9567.6,7994,7416.960000000001,5740.5599999999995
226,75547,9313,15109.400000000001,5176,10514.54,9065.64
227,45564,18726,9112.800000000001,5121,7852.380000000001,5467.679999999999
228,67500,7675,13500.0,2808,9148.300000000001,8100.0
229,60180,16767,12036.0,4673,9365.6,7221.599999999999
230,54018,16516,10803.6,2993,8433.060000000001,6482.16
231,50695,9092,10139.0,4558,7448.400000000001,6083.4
232,32242,11410,6448.400000000001,4576,5467.64,3869.04
233,61726,15128,12345.2,5479,9467.82,7407.12
234,78536,10917,15707.2,7379,11253.92,9424.32
235,56034,13934,11206.800000000001,4113,8528.78,6724.08
236,71797,13135,14359.400000000001,3871,10316.24,8615.64
237,43225,5375,8645.0,4079,6132.400000000001,5187.0
238,57674,13294,11534.800000000001,2851,8535.380000000001,6920.88
239,45227,12894,9045.4,3136,7030.24,5427.24
240,49801,9137,9960.2,3292,7219.02,5976.12
241,65754,14995,13150.800000000001,2507,9640.68,7890.48
242,66071,16336,13214.2,7447,10306.82,7928.5199999999995
243,75654,12996,15130.800000000001,5314,10909.480000000001,9078.48
244,49619,13686,9923.800000000001,3452,7668.080000000001,5954.28
245,64809,17898,12961.800000000001,6628,10229.68,7777.08
246,46012,11739,9202.4,4686,7163.94,5521.44
247,48389,19865,9677.800000000001,5901,8383.28,5806.679999999999
248,47929,7850,9585.800000000001,2007,6737.18,5751.48
249,59446,14545,11889.2,3360,8924.02,7133.5199999999995
250,54952,13795,10990.400000000001,5353,8509.039999999999,6594.24
251,30033,14000,6006.6,6509,5654.860000000001,3603.96
252,60245,16639,12049.0,7334,9626.7,7229.4
253,70912,7393,14182.400000000001,4213,9670.039999999999,8509.44
254,32975,12410,6595.0,3272,5525.200000000001,3957.0
255,44058,13199,8811.6,4407,7047.560000000001,5286.96
256,33040,18194,6608.0,6599,6444.1,3964.7999999999997
257,50841,17102,10168.2,2087,8019.82,6100.92
258,62205,13704,12441.0,3808,9215.800000000001,7464.599999999999
259,77854,8250,15570.800000000001,6441,10811.580000000002,9342.48
260,71806,10770,14361.2,2588,9952.52,8616.72
261,73673,12098,14734.6,6791,10729.660000000002,8840.76
262,51035,19749,10207.0,7709,8870.0,6124.2
263,46534,8672,9306.800000000001,4716,6922.880000000001,5584.08
264,71766,8417,14353.2,6827,10136.32,8611.92
265,52395,12833,10479.0,4412,8011.900000000001,6287.4
266,73188,16376,14637.6,4791,10899.260000000002,8782.56
267,75399,19688,15079.800000000001,6601,11676.78,9047.88
268,77560,16572,15512.0,4224,11386.800000000001,9307.199999999999
269,72920,7867,14584.0,4830,10020.1,8750.4
270,76886,9782,15377.2,2704,10474.92,9226.32
271,42885,19810,8577.0,5163,7643.5,5146.2
272,78470,18151,15694.0,2246,11456.1,9416.4
273,64883,11204,12976.6,6727,9579.060000000001,7785.96
274,44048,6516,8809.6,4502,6387.56,5285.76
275,48459,16615,9691.800000000001,3078,7784.380000000001,5815.08
276,56943,12986,11388.6,4581,8589.86,6833.16
277,50086,5660,10017.2,2245,6800.82,6010.32
278,58714,17491,11742.800000000001,4377,9232.480000000001,7045.679999999999
279,74601,17187,14920.2,6717,11342.52,8952.119999999999
280,38792,9902,7758.400000000001,2437,5888.9400000000005,4655.04
281,76719,9032,15343.800000000001,7983,10907.78,9206.279999999999
282,78577,17562,15715.400000000001,6227,11808.14,9429.24
283,77701,15115,15540.2,7446,11580.220000000001,9324.119999999999
284,66304,12202,13260.800000000001,3909,9567.58,7956.48
285,67800,5665,13560.0,7788,9481.300000000001,8136.0
286,33172,18780,6634.400000000001,7107,6569.34,3980.64
287,43399,18546,8679.800000000001,4730,7535.4800000000005,5207.88
288,56546,13422,11309.2,3451,8472.82,6785.5199999999995
289,54389,7426,10877.800000000001,3434,7612.68,6526.679999999999
290,32999,6179,6599.8,2907,4868.4800000000005,3959.8799999999997
291,31818,17439,6363.6,6010,6163.06,3818.16
292,40165,7738,8033.0,6737,6267.3,4819.8
293,33822,11769,6764.400000000001,5440,5779.540000000001,4058.64
294,57176,9230,11435.2,3823,8166.42,6861.12
295,37233,7273,7446.6,3454,5540.66,4467.96
296,39982,19983,7996.400000000001,3139,7110.04,4797.84
297,70751,17428,14150.2,2931,10526.02,8490.119999999999
298,69422,8547,13884.400000000001,3420,9527.34,8330.64
299,31226,14482,6245.200000000001,7567,5952.02,3747.12
300,73337,19042,14667.400000000001,4053,11109.94,8800.44
301,79499,5587,15899.800000000001,6198,10718.380000000001,9539.88
302,64982,5970,12996.400000000001,5701,8964.94,7797.84
303,71603,17875,14320.6,5968,10976.660000000002,8592.36
304,41068,7274,8213.6,3573,6012.860000000001,4928.16
305,38139,18566,7627.8,2896,6722.880000000001,4576.679999999999
306,49329,12274,9865.800000000001,6084,7755.280000000001,5919.48
307,68128,9514,13625.6,4644,9591.160000000002,8175.36
308,44972,9743,8994.4,4786,6849.54,5396.639999999999
309,72129,11690,14425.800000000001,5046,10329.080000000002,8655.48
310,31752,14402,6350.400000000001,2971,5547.540000000001,3810.24
311,63473,6688,12694.6,5561,8841.660000000002,7616.759999999999
312,38109,9058,7621.8,7430,6221.880000000001,4573.08
313,72940,13013,14588.0,6265,10680.6,8752.8
314,34988,15518,6997.6,2429,5993.26,4198.5599999999995
315,50400,14457,10080.0,2482,7741.900000000001,6048.0
316,43080,13725,8616.0,2738,6815.900000000001,5169.599999999999
317,66318,12333,13263.6,6190,9810.460000000001,7958.16
318,74664,6635,14932.800000000001,7695,10392.68,8959.68
319,38056,11946,7611.200000000001,4860,6247.32,4566.72
320,52303,8790,10460.6,5634,7718.760000000001,6276.36
321,76510,9076,15302.0,4979,10586.7,9181.199999999999
322,34110,10723,6822.0,3413,5506.8,4093.2
323,65631,15379,13126.2,3468,9760.42,7875.719999999999
324,76873,13276,15374.6,3606,10912.960000000001,9224.76
325,69700,15171,13940.0,5575,10438.6,8364.0
326,50145,18643,10029.0,2324,8114.1,6017.4
327,75946,16217,15189.2,2616,10996.82,9113.52
328,61011,13622,12202.2,6283,9311.82,7321.32
329,42326,5493,8465.2,3722,6000.62,5079.12
330,36423,10056,7284.6,4363,5812.66,4370.76
331,46381,11656,9276.2,4279,7159.22,5565.719999999999
332,53872,7066,10774.400000000001,3611,7532.34,6464.639999999999
333,40158,7199,8031.6,5808,6119.66,4818.96
334,76922,14004,15384.400000000001,6697,11300.74,9230.64
335,54119,15191,10823.800000000001,5008,8514.18,6494.28
336,33364,17306,6672.8,4197,6153.9800000000005,4003.68
337,49510,17171,9902.0,5952,8253.5,5941.2
338,66360,6376,13272.0,2074,8808.2,7963.2
339,57265,10270,11453.0,4193,8318.1,6871.8
340,79616,10497,15923.2,5514,11155.02,9553.92
341,75748,13864,15149.6,2705,10746.660000000002,9089.76
342,63019,18319,12603.800000000001,7075,10101.68,7562.28
343,34683,8156,6936.6,2020,5179.56,4161.96
344,46373,19463,9274.6,7954,8306.460000000001,5564.76
345,33424,14841,6684.8,2852,5780.18,4010.8799999999997
346,72511,19679,14502.2,2316,10900.82,8701.32
347,43737,9909,8747.4,4351,6674.44,5248.44
348,47967,19610,9593.4,3181,8035.139999999999,5756.04
349,32285,11588,6457.0,2319,5264.900000000001,3874.2
350,31834,18142,6366.8,5146,6148.880000000001,3820.08
351,76638,10007,15327.6,4029,10600.160000000002,9196.56
352,71104,8056,14220.800000000001,4321,9770.18,8532.48
353,58038,9285,11607.6,4359,8328.960000000001,6964.5599999999995
354,71095,15074,14219.0,2061,10244.900000000001,8531.4
355,50684,9695,10136.800000000001,4570,7508.580000000001,6082.08
356,62187,10239,12437.400000000001,5648,9051.14,7462.44
357,64962,5249,12992.400000000001,5301,8850.44,7795.44
358,63467,13862,12693.400000000001,6826,9684.84,7616.04
359,54123,18454,10824.6,4061,8746.26,6494.759999999999
360,60289,5310,12057.800000000001,7831,8548.78,7234.679999999999
361,57795,17030,11559.0,5481,9186.5,6935.4
362,36097,8061,7219.400000000001,3308,5468.540000000001,4331.639999999999
363,60333,5400,12066.6,6835,8463.460000000001,7239.96
364,30212,18159,6042.400000000001,7211,6162.4400000000005,3625.44
365,31396,6339,6279.200000000001,4527,4854.12,3767.52
366,51914,18968,10382.800000000001,4012,8527.68,6229.679999999999
367,46814,17328,9362.800000000001,3961,7746.580000000001,5617.679999999999
368,44331,19049,8866.2,2351,7459.72,5319.72
369,61843,16352,12368.6,3331,9389.460000000001,7421.16
370,59678,15750,11935.6,7326,9468.960000000001,7161.36
371,78245,15966,15649.0,7216,11707.6,9389.4
372,47687,15098,9537.4,5828,7815.04,5722.44
373,50882,6445,10176.400000000001,5257,7276.04,6105.84
374,74822,16958,14964.400000000001,7070,11381.44,8978.64
375,47089,17468,9417.800000000001,3069,7704.380000000001,5650.679999999999
376,76057,8275,15211.400000000001,5893,10543.64,9126.84
377,53613,9370,10722.6,2863,7656.860000000001,6433.5599999999995
378,42301,8610,8460.2,5111,6448.22,5076.12
379,70810,11841,14162.0,4752,10156.5,8497.199999999999
380,65305,11161,13061.0,4768,9429.5,7836.599999999999
381,61490,6897,12298.0,5264,8594.9,7378.799999999999
382,52297,15697,10459.400000000001,2220,8067.34,6275.639999999999
383,48992,8989,9798.4,5718,7349.74,5879.04
384,70771,11082,14154.2,7713,10372.02,8492.52
385,72443,18017,14488.6,7525,11247.36,8693.16
386,64409,9381,12881.800000000001,2158,8882.980000000001,7729.08
387,48386,6627,9677.2,3686,6837.62,5806.32
388,47438,9947,9487.6,7709,7458.160000000001,5692.5599999999995
389,74038,6339,14807.6,4343,9952.760000000002,8884.56
390,72277,19140,14455.400000000001,2120,10799.24,8673.24
391,33179,9139,6635.8,4169,5312.280000000001,3981.48
392,55614,10557,11122.800000000001,5170,8246.380000000001,6673.679999999999
393,41199,17289,8239.800000000001,6723,7345.080000000001,4943.88
394,41826,19014,8365.2,4198,7340.32,5019.12
395,44209,10062,8841.800000000001,7994,7110.68,5305.08
396,33848,13606,6769.6,5262,5948.56,4061.7599999999998
397,36394,15460,7278.8,5166,6429.880000000001,4367.28
398,73350,14435,14670.0,2758,10521.300000000001,8802.0
399,43782,16601,8756.4,4422,7356.139999999999,5253.84
400,51347,5865,10269.400000000001,2477,6995.84,6161.639999999999
401,30263,14086,6052.6,4720,5512.16,3631.56
402,75050,9339,15010.0,4654,10405.300000000001,9006.0
403,47383,15096,9476.6,4905,7686.060000000001,5685.96
404,61229,16430,12245.800000000001,6228,9613.28,7347.48
405,46857,7134,9371.4,6646,7000.84,5622.84
406,42442,7708,8488.4,5429,6406.740000000001,5093.04
407,39655,17321,7931.0,7436,7234.3,4758.599999999999
408,47438,19861,9487.6,4052,8083.860000000001,5692.5599999999995
409,50488,5681,10097.6,7758,7402.460000000001,6058.5599999999995
410,50088,8490,10017.6,7580,7617.560000000001,6010.5599999999995
411,57681,18066,11536.2,4209,9149.22,6921.719999999999
412,66385,12717,13277.0,4131,9651.0,7966.2
413,64790,5895,12958.0,2836,8647.9,7774.799999999999
414,51977,19360,10395.400000000001,2908,8464.039999999999,6237.24
415,78231,12539,15646.2,2642,10905.82,9387.72
416,50176,12431,10035.2,3135,7577.72,6021.12
417,32750,14006,6550.0,7127,6043.3,3930.0
418,57716,17701,11543.2,6542,9350.22,6925.92
419,35146,18012,7029.200000000001,6174,6636.12,4217.5199999999995
420,79648,16648,15929.6,6159,11838.460000000001,9557.76
421,42372,13321,8474.4,4972,6913.94,5084.639999999999
422,41363,10696,8272.6,5514,6584.560000000001,4963.5599999999995
423,48199,15812,9639.800000000001,4988,7863.880000000001,5783.88
424,58536,15624,11707.2,2970,8883.72,7024.32
425,61555,11314,12311.0,5326,9050.6,7386.599999999999
426,74252,6402,14850.400000000001,2382,9788.64,8910.24
427,54391,17954,10878.2,5719,8894.22,6526.92
428,44216,8390,8843.2,6325,6777.42,5305.92
429,74631,5373,14926.2,4565,9949.52,8955.72
430,61137,17092,12227.400000000001,2603,9305.94,7336.44
431,54242,19729,10848.400000000001,6111,9093.039999999999,6509.04
432,42897,11918,8579.4,7151,7054.54,5147.639999999999
433,58941,18448,11788.2,7471,9664.82,7072.92
434,78874,13480,15774.800000000001,4029,11215.78,9464.88
435,35146,7757,7029.200000000001,4899,5483.12,4217.5199999999995
436,61365,10309,12273.0,4363,8831.0,7363.8
437,74328,10159,14865.6,5873,10522.560000000001,8919.359999999999
438,78798,10420,15759.6,2948,10792.560000000001,9455.76
439,74571,5698,14914.2,4322,9950.52,8948.52
440,63501,18398,12700.2,3185,9778.42,7620.12
441,66561,5742,13312.2,2710,8832.52,7987.32
442,68150,18994,13630.0,3863,10463.7,8178.0
443,76497,17159,15299.400000000001,6451,11540.64,9179.64
444,30665,5135,6133.0,6477,4841.0,3679.7999999999997
445,37660,15979,7532.0,7334,6850.5,4519.2
446,72970,14261,14594.0,3191,10501.6,8756.4
447,64052,8010,12810.400000000001,4755,8962.74,7686.24
448,62076,18400,12415.2,2717,9560.82,7449.12
449,68920,5479,13784.0,4713,9289.6,8270.4
450,32632,17109,6526.400000000001,4531,6079.84,3915.8399999999997
451,35692,5870,7138.400000000001,2690,5139.040000000001,4283.04
452,33071,17192,6614.200000000001,6780,6365.72,3968.52
453,73633,8708,14726.6,7897,10496.460000000001,8835.96
454,63528,16517,12705.6,4457,9720.76,7623.36
455,38499,15799,7699.8,5041,6703.880000000001,4619.88
456,58342,12961,11668.400000000001,4978,8794.94,7001.04
457,61935,9678,12387.0,5274,8927.4,7432.2
458,64652,12881,12930.400000000001,2953,9341.64,7758.24
459,70988,16914,14197.6,5267,10736.660000000002,8518.56
460,76963,19044,15392.6,5293,11669.260000000002,9235.56
461,69110,5813,13822.0,4154,9289.9,8293.199999999999
462,46297,13277,9259.4,6019,7485.24,5555.639999999999
463,37739,8000,7547.8,6431,5971.780000000001,4528.679999999999
464,65341,18786,13068.2,2249,9944.42,7840.92
465,61322,13927,12264.400000000001,6023,9353.64,7358.639999999999
466,51793,18782,10358.6,4606,8553.960000000001,6215.16
467,59472,8859,11894.400000000001,5330,8555.539999999999,7136.639999999999
468,54671,9371,10934.2,4595,7957.12,6560.5199999999995
469,52661,11775,10532.2,6166,8113.42,6319.32
470,63713,13402,12742.6,2843,9270.060000000001,7645.5599999999995
471,30901,15227,6180.200000000001,4443,5675.12,3708.12
472,37791,13985,7558.200000000001,6668,6600.22,4534.92
473,56914,15517,11382.800000000001,2414,8622.78,6829.679999999999
474,32147,13675,6429.400000000001,3713,5596.4400000000005,3857.64
475,70707,12320,14141.400000000001,3437,10060.54,8484.84
476,78438,13338,15687.6,3346,11080.960000000001,9412.56
477,64106,11232,12821.2,7281,9544.02,7692.719999999999
478,52920,14264,10584.0,7577,8534.5,6350.4
