Employee ID,Basic Salary,Bonus,HRA,TA,TDS,PPF,Gross Salary,Net Salary
49,45548,18624,9109.6,7465,8074.660000000001,5465.76,80746.6,67206.18000000001
50,55492,14614,11098.4,3261,8446.539999999999,6659.04,84465.4,69359.82
51,78042,14061,15608.4,2062,10977.34,9365.04,109773.4,89431.01999999999
52,70306,17537,14061.2,7611,10951.52,8436.72,109515.2,90126.95999999999
53,57493,9082,11498.6,4056,8212.960000000001,6899.16,82129.6,67017.48
54,71021,7077,14204.2,3676,9597.82,8522.52,95978.2,77857.86
55,64356,8202,12871.2,3284,8871.32,7722.719999999999,88713.2,72119.16
56,44605,8639,8921.0,3776,6594.1,5352.599999999999,65941.0,53994.3
57,36097,19234,7219.400000000001,6194,6874.44,4331.639999999999,68744.4,57538.31999999999
58,35497,7195,7099.400000000001,5525,5531.64,4259.639999999999,55316.4,45525.12
59,32016,15199,6403.200000000001,5461,5907.92,3841.92,59079.2,49329.36
60,79047,18426,15809.4,7468,12075.04,9485.64,120750.4,99189.71999999999
61,41518,7747,8303.6,4225,6179.360000000001,4982.16,61793.6,50632.08
62,62625,15105,12525.0,3830,9408.5,7515.0,94085.0,77161.5
63,61905,18234,12381.0,2204,9472.4,7428.599999999999,94724.0,77823.0
64,69483,13339,13896.6,5417,10213.56,8337.96,102135.6,83584.08000000002
65,57893,16424,11578.6,7617,9351.26,6947.16,93512.6,77214.18000000001
66,77361,15955,15472.2,4169,11295.72,9283.32,112957.2,92378.16
67,36330,13801,7266.0,2366,5976.3,4359.599999999999,59763.0,49427.1
68,49970,16915,9994.0,4931,8181.0,5996.4,81810.0,67632.6
69,59793,17668,11958.6,4807,9422.660000000002,7175.16,94226.6,77628.78
70,74928,6006,14985.6,7099,10301.86,8991.359999999999,103018.6,83725.38
71,77936,9559,15587.2,6923,11000.52,9352.32,110005.2,89652.35999999999
72,64564,18239,12912.8,3086,9880.18,7747.679999999999,98801.8,81173.94
73,45463,8672,9092.6,5123,6835.060000000001,5455.56,68350.6,56059.98000000001
74,52819,7012,10563.8,7099,7749.380000000001,6338.28,77493.8,63406.14
75,30059,8671,6011.8,5971,5071.280000000001,3607.08,50712.8,42034.44
76,43318,13107,8663.6,4451,6953.960000000001,5198.16,69539.6,57387.48000000001
77,30617,11932,6123.400000000001,4021,5269.34,3674.04,52693.4,43750.02
78,56558,15420,11311.6,2268,8555.76,6786.96,85557.6,70214.88
79,30086,16990,6017.200000000001,6275,5936.82,3610.32,59368.2,49821.06
80,51141,8752,10228.2,7179,7730.02,6136.92,77300.2,63433.259999999995
81,41275,5355,8255.0,6935,6182.0,4953.0,61820.0,50685.0
82,64393,6155,12878.6,3040,8646.660000000002,7727.16,86466.6,70092.78
83,71266,19040,14253.2,6266,11082.52,8551.92,110825.2,91190.76
84,73584,15363,14716.8,4235,10789.88,8830.08,107898.8,88278.84
85,44267,13921,8853.4,3410,7045.139999999999,5312.04,70451.4,58094.219999999994
86,63523,19071,12704.6,7894,10319.260000000002,7622.759999999999,103192.6,85250.58
87,31066,12972,6213.200000000001,6300,5655.12,3727.92,56551.2,47168.159999999996
88,71518,13516,14303.6,3611,10294.86,8582.16,102948.6,84071.58
89,32150,19160,6430.0,2427,6016.700000000001,3858.0,60167.0,50292.3
90,65788,7704,13157.6,3791,9044.06,7894.559999999999,90440.6,73501.98000000001
91,36675,16623,7335.0,5650,6628.3,4401.0,66283.0,55253.7
92,60179,12471,12035.8,3143,8782.880000000001,7221.48,87828.8,71824.44
93,53669,9753,10733.8,4554,7870.98,6440.28,78709.8,64398.54000000001
94,34755,14352,6951.0,5893,6195.1,4170.599999999999,61951.0,51585.3
95,34871,17301,6974.200000000001,2820,6196.62,4184.52,61966.2,51585.06
96,49302,8455,9860.4,6838,7445.54,5916.24,74455.4,61093.62
97,30956,6404,6191.200000000001,7875,5142.62,3714.72,51426.2,42568.85999999999
98,42636,10931,8527.2,4185,6627.92,5116.32,66279.2,54534.96
99,33120,7259,6624.0,3389,5039.200000000001,3974.4,50392.0,41378.4
100,50527,13211,10105.4,2434,7627.74,6063.24,76277.4,62586.41999999999
101,79368,7199,15873.6,7789,11022.96,9524.16,110229.6,89682.48000000001
102,68730,12266,13746.0,2574,9731.6,8247.6,97316.0,79336.79999999999
103,49396,12843,9879.2,7902,8002.02,5927.52,80020.2,66090.65999999999
104,55932,6218,11186.4,4791,7812.74,6711.84,78127.4,63602.81999999999
105,54864,18852,10972.8,2256,8694.480000000001,6583.679999999999,86944.8,71666.64000000001
106,79597,8409,15919.4,4252,10817.74,9551.64,108177.4,87808.01999999999
107,68292,11461,13658.4,7350,10076.14,8195.039999999999,100761.4,82490.22
108,70970,17250,14194.0,7631,11004.5,8516.4,110045.0,90524.1
109,42044,14464,8408.800000000001,7746,7266.280000000001,5045.28,72662.8,60351.240000000005
110,73691,11208,14738.2,6033,10567.02,8842.92,105670.2,86260.26
111,69148,6836,13829.6,2987,9280.06,8297.76,92800.6,75222.78000000001
112,44071,10909,8814.2,5669,6946.32,5288.52,69463.2,57228.36
113,70778,17380,14155.6,6300,10861.36,8493.36,108613.6,89258.88
114,46244,10295,9248.8,7497,7328.48,5549.28,73284.8,60407.04000000001
115,79331,6168,15866.2,4377,10574.22,9519.72,105742.2,85648.26
116,38965,18248,7793.0,4720,6972.6,4675.8,69726.0,58077.6
117,67869,15263,13573.8,4989,10169.48,8144.28,101694.8,83381.04000000001
118,47688,12532,9537.6,5919,7567.660000000001,5722.56,75676.6,62386.380000000005
119,78109,13577,15621.8,3715,11102.28,9373.08,111022.8,90547.44
120,31495,18191,6299.0,3281,5926.6,3779.4,59266.0,49560.0
121,45510,9528,9102.0,5640,6978.0,5461.2,69780.0,57340.8
122,37969,19938,7593.8,6557,7205.780000000001,4556.28,72057.8,60295.740000000005
123,43378,7464,8675.6,5731,6524.860000000001,5205.36,65248.6,53518.38
124,63360,16395,12672.0,3261,9568.8,7603.2,95688.0,78516.0
125,74697,18306,14939.4,3039,11098.14,8963.64,110981.4,90919.62
126,50463,8431,10092.6,6057,7504.360000000001,6055.56,75043.6,61483.68000000001
127,74580,7020,14916.0,3627,10014.3,8949.6,100143.0,81179.09999999999
128,44344,18243,8868.800000000001,2136,7359.18,5321.28,73591.8,60911.34
129,48872,16070,9774.4,4356,7907.24,5864.639999999999,79072.4,65300.51999999999
130,43300,5744,8660.0,4154,6185.8,5196.0,61858.0,50476.2
131,61729,9408,12345.8,3124,8660.68,7407.48,86606.8,70538.64
132,75031,15983,15006.2,4538,11055.82,9003.72,110558.2,90498.66
133,48975,5147,9795.0,4419,6833.6,5877.0,68336.0,55625.4
134,50729,17244,10145.8,4510,8262.880000000001,6087.48,82628.8,68278.44
135,51078,9352,10215.6,6810,7745.560000000001,6129.36,77455.6,63580.68000000001
136,72459,10240,14491.8,4120,10131.080000000002,8695.08,101310.8,82484.64
137,42441,5347,8488.2,7213,6348.92,5092.92,63489.2,52047.36
138,62345,5262,12469.0,2897,8297.300000000001,7481.4,82973.0,67194.3
139,38194,8479,7638.8,4077,5838.880000000001,4583.28,58388.8,47966.64
140,34591,9168,6918.200000000001,4702,5537.92,4150.92,55379.2,45690.36
141,54471,18615,10894.2,4755,8873.52,6536.52,88735.2,73325.15999999999
142,74666,15273,14933.2,3329,10820.12,8959.92,108201.2,88421.16
143,30018,10761,6003.6,3133,4991.56,3602.16,49915.6,41321.880000000005
144,41977,11084,8395.4,4368,6582.44,5037.24,65824.4,54204.719999999994
145,58014,7491,11602.8,5397,8250.480000000001,6961.679999999999,82504.8,67292.64000000001
146,36246,11537,7249.200000000001,6593,6162.52,4349.52,61625.2,51113.15999999999
147,68106,9226,13621.2,7142,9809.52,8172.719999999999,98095.2,80112.95999999999
148,60223,12674,12044.6,3798,8873.960000000001,7226.759999999999,88739.6,72638.88
149,50719,9999,10143.8,3897,7475.880000000001,6086.28,74758.8,61196.64
150,41812,5193,8362.4,3743,5911.040000000001,5017.44,59110.4,48181.92
151,37897,14921,7579.400000000001,4280,6467.740000000001,4547.639999999999,64677.4,53662.020000000004
152,72904,9908,14580.8,4023,10141.580000000002,8748.48,101415.8,82525.74
153,68016,9764,13603.2,2691,9407.42,8161.92,94074.2,76504.86
154,45945,18032,9189.0,7947,8111.3,5513.4,81113.0,67488.3
155,50284,7052,10056.8,4105,7149.780000000001,6034.08,71497.8,58313.94
156,58289,14316,11657.8,5958,9022.08,6994.679999999999,90220.8,74204.04000000001
157,77469,5650,15493.8,6252,10486.48,9296.28,104864.8,85082.04000000001
158,78544,17224,15708.8,7514,11899.080000000002,9425.28,118990.8,97666.44
159,52506,17372,10501.2,3477,8385.62,6300.719999999999,83856.2,69169.86
160,37833,10470,7566.6,7124,6299.360000000001,4539.96,62993.6,52154.28
161,48873,11585,9774.6,4401,7463.360000000001,5864.76,74633.6,61305.48
162,31683,16356,6336.6,7182,6155.76,3801.96,61557.6,51599.88
163,65597,15343,13119.4,2282,9634.14,7871.639999999999,96341.4,78835.62
164,58086,5399,11617.2,3999,7910.12,6970.32,79101.2,64220.76
165,70654,14904,14130.8,7525,10721.38,8478.48,107213.8,88013.94
166,42824,7927,8564.800000000001,4487,6380.280000000001,5138.88,63802.8,52283.64000000001
167,71042,13171,14208.4,2426,10084.74,8525.039999999999,100847.4,82237.62
168,60104,6547,12020.8,5634,8430.58,7212.48,84305.8,68662.74
169,49119,5456,9823.8,7111,7150.9800000000005,5894.28,71509.8,58464.54
170,76962,19501,15392.4,6916,11877.14,9235.44,118771.4,97658.81999999999
171,76827,16052,15365.4,7814,11605.84,9219.24,116058.4,95233.31999999999
172,63236,14915,12647.2,4965,9576.32,7588.32,95763.2,78598.56
173,36608,18853,7321.6,5276,6805.860000000001,4392.96,68058.6,56859.780000000006
174,47009,13403,9401.8,3396,7320.98,5641.08,73209.8,60247.740000000005
175,68005,14337,13601.0,4666,10060.9,8160.599999999999,100609.0,82387.5
176,43909,14674,8781.800000000001,2516,6988.080000000001,5269.08,69880.8,57623.64
177,68279,19007,13655.8,7999,10894.080000000002,8193.48,108940.8,89853.24
178,50559,5765,10111.8,2146,6858.18,6067.08,68581.8,55656.54
179,67209,5132,13441.8,2642,8842.480000000001,8065.08,88424.8,71517.24
180,44328,18650,8865.6,4385,7622.860000000001,5319.36,76228.6,63286.380000000005
181,62747,5281,12549.4,5241,8581.84,7529.639999999999,85818.4,69706.92
182,71974,9637,14394.8,5675,10168.080000000002,8636.88,101680.8,82875.84
183,32764,18454,6552.8,4287,6205.780000000001,3931.68,62057.8,51920.340000000004
184,37357,10240,7471.400000000001,2577,5764.540000000001,4482.84,57645.4,47398.020000000004
185,39050,15489,7810.0,4058,6640.700000000001,4686.0,66407.0,55080.3
186,69724,17278,13944.8,3601,10454.78,8366.88,104547.8,85726.14
187,49815,14779,9963.0,7265,8182.200000000001,5977.8,81822.0,67662.0
188,62869,11292,12573.8,2747,8948.18,7544.28,89481.8,72989.34
189,46161,18058,9232.2,2234,7568.52,5539.32,75685.2,62577.35999999999
190,48928,16654,9785.6,3950,7931.760000000001,5871.36,79317.6,65514.48000000001
191,74392,13653,14878.4,5791,10871.44,8927.039999999999,108714.4,88915.92
192,38668,9597,7733.6,6118,6211.66,4640.16,62116.6,51264.78
193,48218,13068,9643.6,7975,7890.460000000001,5786.16,78904.6,65227.979999999996
194,36840,9720,7368.0,4041,5796.900000000001,4420.8,57969.0,47751.299999999996
195,53697,17454,10739.4,5407,8729.74,6443.639999999999,87297.4,72124.01999999999
196,65612,5767,13122.4,3169,8767.039999999999,7873.44,87670.4,71029.92
197,66011,14332,13202.2,5790,9933.52,7921.32,99335.2,81480.35999999999
198,33155,8249,6631.0,4723,5275.8,3978.6,52758.0,43503.6
199,64929,16264,12985.8,4273,9845.18,7791.48,98451.8,80815.14
200,50070,15321,10014.0,3844,7924.900000000001,6008.4,79249.0,65315.700000000004
201,76213,5243,15242.6,5419,10211.760000000002,9145.56,102117.6,82760.28
202,75007,9865,15001.4,4036,10390.94,9000.84,103909.4,84517.62
203,37280,13089,7456.0,2052,5987.700000000001,4473.599999999999,59877.0,49415.700000000004
204,58373,17720,11674.6,3148,9091.56,7004.759999999999,90915.6,74819.28000000001
205,38084,13430,7616.8,2846,6197.68,4570.08,61976.8,51209.04
206,79578,18136,15915.6,7474,12110.36,9549.36,121103.6,99443.88
207,44988,7763,8997.6,5501,6724.960000000001,5398.56,67249.6,55126.08000000001
208,38758,18782,7751.6,6692,7198.360000000001,4650.96,71983.6,60134.280000000006
209,63790,13681,12758.0,7813,9804.2,7654.799999999999,98042.0,80583.0
210,71175,6494,14235.0,2035,9393.9,8541.0,93939.0,76004.1
211,52082,11872,10416.4,5215,7958.54,6249.84,79585.4,65377.020000000004
212,41298,14454,8259.6,6905,7091.660000000001,4955.76,70916.6,58869.18
213,39468,19306,7893.6,6261,7292.860000000001,4736.16,72928.6,60899.58
214,33976,9741,6795.200000000001,2190,5270.22,4077.12,52702.2,43354.85999999999
215,40043,10063,8008.6,4157,6227.16,4805.16,62271.6,51239.28
216,70596,15758,14119.2,7921,10839.42,8471.52,108394.2,89083.26
217,53786,13264,10757.2,6500,8430.72,6454.32,84307.2,69422.16
218,64862,16677,12972.4,4706,9921.74,7783.44,99217.4,81512.21999999999
219,61336,8102,12267.2,2490,8419.52,7360.32,84195.2,68415.35999999999
220,76797,16460,15359.4,3158,11177.44,9215.64,111774.4,91381.31999999999
221,41151,7000,8230.2,2356,5873.72,4938.12,58737.2,47925.35999999999
222,61484,14455,12296.8,5372,9360.78,7378.08,93607.8,76868.94
223,43504,10259,8700.800000000001,7813,7027.68,5220.48,70276.8,58028.64
224,77075,15955,15415.0,3836,11228.1,9249.0,112281.0,91803.9
225,70442,16666,14088.4,6969,10816.54,8453.039999999999,108165.4,88895.81999999999
226,37885,11734,7577.0,5242,6243.8,4546.2,62438.0,51648.0
227,36714,12378,7342.8,3002,5943.68,4405.68,59436.8,49087.44
228,76731,15583,15346.2,4433,11209.32,9207.72,112093.2,91676.16
229,35538,15435,7107.6,4708,6278.860000000001,4264.56,62788.6,52245.18
230,46592,16592,9318.4,6590,7909.24,5591.04,79092.4,65592.12
231,73872,8320,14774.4,2752,9971.84,8864.64,99718.4,80881.92
232,63202,15430,12640.4,5056,9632.84,7584.24,96328.4,79111.31999999999
233,36892,17700,7378.400000000001,6204,6817.44,4427.04,68174.4,56929.91999999999
234,70105,6043,14021.0,4354,9452.3,8412.6,94523.0,76658.09999999999
235,39537,13325,7907.400000000001,3560,6432.9400000000005,4744.44,64329.4,53152.02
236,39047,16344,7809.400000000001,3671,6687.139999999999,4685.639999999999,66871.4,55498.619999999995
237,53023,13301,10604.6,6948,8387.660000000002,6362.76,83876.6,69126.18000000001
238,54518,6566,10903.6,7661,7964.860000000001,6542.16,79648.6,65141.58
239,74540,8701,14908.0,7633,10578.2,8944.8,105782.0,86259.0
240,49921,17191,9984.2,5436,8253.22,5990.52,82532.2,68288.45999999999
241,72324,10663,14464.8,6503,10395.48,8678.88,103954.8,84880.44
242,30935,18584,6187.0,6349,6205.5,3712.2,62055.0,52137.3
243,38812,11010,7762.400000000001,3841,6142.540000000001,4657.44,61425.4,50625.42
244,65538,15159,13107.6,7514,10131.86,7864.559999999999,101318.6,83322.18000000001
245,60855,13701,12171.0,5262,9198.9,7302.599999999999,91989.0,75487.5
246,52743,14230,10548.6,5501,8302.26,6329.16,83022.6,68391.18000000001
247,33393,9011,6678.6,5883,5496.56,4007.16,54965.6,45461.880000000005
248,47010,19123,9402.0,7576,8311.1,5641.2,83111.0,69158.7
249,64858,17732,12971.6,4465,10002.660000000002,7782.96,100026.6,82240.98
250,60130,14060,12026.0,6906,9312.2,7215.599999999999,93122.0,76594.2
251,71802,17901,14360.4,6445,11050.84,8616.24,110508.4,90841.31999999999
252,57218,5095,11443.6,5254,7901.060000000001,6866.16,79010.6,64243.380000000005
253,32131,11301,6426.200000000001,2756,5261.42,3855.72,52614.2,43497.06
254,63683,17292,12736.6,6721,10043.260000000002,7641.96,100432.6,82747.37999999999
255,55086,14230,11017.2,5009,8534.22,6610.32,85342.2,70197.66
256,63168,18640,12633.6,5132,9957.36,7580.16,99573.6,82036.08
257,50340,5358,10068.0,4078,6984.400000000001,6040.8,69844.0,56818.799999999996
258,68938,7097,13787.6,6112,9593.46,8272.56,95934.6,78068.58000000002
259,40879,5728,8175.8,4932,5971.4800000000005,4905.48,59714.8,48837.84
260,46985,10217,9397.0,4114,7071.3,5638.2,70713.0,58003.5
261,66034,8667,13206.8,6644,9455.18,7924.08,94551.8,77172.54
262,41769,9924,8353.800000000001,7400,6744.68,5012.28,67446.8,55689.840000000004
263,67030,18192,13406.0,6137,10476.5,8043.599999999999,104765.0,86244.9
264,42798,5056,8559.6,4618,6103.16,5135.76,61031.6,49792.68
265,51062,11499,10212.4,4690,7746.34,6127.44,77463.4,63589.619999999995
266,61820,12260,12364.0,7929,9437.3,7418.4,94373.0,77517.3
267,34824,6574,6964.8,3873,5223.580000000001,4178.88,52235.8,42833.340000000004
268,50093,12745,10018.6,2837,7569.360000000001,6011.16,75693.6,62113.08
269,31982,7839,6396.400000000001,6730,5294.740000000001,3837.84,52947.4,43814.82000000001
270,56477,14913,11295.4,7340,9002.539999999999,6777.24,90025.4,74245.62
271,48277,18343,9655.4,3527,7980.24,5793.24,79802.4,66028.91999999998
272,63973,10744,12794.6,2209,8972.060000000001,7676.759999999999,89720.6,73071.78000000001
273,42750,12605,8550.0,4354,6825.900000000001,5130.0,68259.0,56303.1
274,73281,7152,14656.2,2249,9733.82,8793.72,97338.2,78810.66
275,48167,7112,9633.4,3418,6833.04,5780.04,68330.4,55717.31999999999
276,71821,12495,14364.2,3667,10234.72,8618.52,102347.2,83493.95999999999
277,74168,15731,14833.6,6772,11150.46,8900.16,111504.6,91453.98000000001
278,45817,15879,9163.4,2123,7298.24,5498.04,72982.4,60186.11999999999
279,35434,12181,7086.8,2696,5739.780000000001,4252.08,57397.8,47405.94
280,57374,11070,11474.8,7175,8709.380000000001,6884.88,87093.8,71499.54
281,52908,18130,10581.6,6645,8826.460000000001,6348.96,88264.6,73089.18
282,44423,9700,8884.6,4899,6790.660000000001,5330.76,67906.6,55785.18
283,50370,6961,10074.0,2939,7034.400000000001,6044.4,70344.0,57265.2
284,41726,12147,8345.2,4182,6640.02,5007.12,66400.2,54753.05999999999
285,33355,18776,6671.0,6330,6513.200000000001,4002.6,65132.0,54616.200000000004
286,37875,17255,7575.0,6101,6880.6,4545.0,68806.0,57380.4
287,39271,13021,7854.200000000001,2018,6216.42,4712.52,62164.2,51235.259999999995
288,45966,6753,9193.2,6054,6796.62,5515.92,67966.2,55653.659999999996
289,30867,10335,6173.400000000001,2142,4951.740000000001,3704.04,49517.4,40861.62
290,36814,18894,7362.8,7597,7066.780000000001,4417.68,70667.8,59183.340000000004
291,32359,15133,6471.8,3431,5739.4800000000005,3883.08,57394.8,47772.24
292,62458,14555,12491.6,3710,9321.46,7494.96,93214.6,76398.18000000001
293,48384,11644,9676.8,2549,7225.380000000001,5806.08,72253.8,59222.34
294,68763,17172,13752.6,6372,10605.96,8251.56,106059.6,87202.08000000002
295,55306,18782,11061.2,5926,9107.52,6636.719999999999,91075.2,75330.95999999999
296,75810,13607,15162.0,7733,11231.2,9097.2,112312.0,91983.6
297,61629,15001,12325.8,7277,9623.28,7395.48,96232.8,79214.04000000001
298,74554,17407,14910.8,5173,11204.48,8946.48,112044.8,91893.84000000001
299,43888,7545,8777.6,5217,6542.76,5266.56,65427.6,53618.28
300,73744,8038,14748.8,3055,9958.580000000002,8849.279999999999,99585.8,80777.94
301,68470,16852,13694.0,2117,10113.3,8216.4,101133.0,82803.3
302,73429,6561,14685.8,4483,9915.88,8811.48,99158.8,80431.44
303,40402,18937,8080.400000000001,7479,7489.84,4848.24,74898.4,62560.32
304,52021,10746,10404.2,4183,7735.42,6242.52,77354.2,63376.259999999995
305,71758,17301,14351.6,6177,10958.760000000002,8610.96,109587.6,90017.88
306,30664,15472,6132.8,5850,5811.880000000001,3679.68,58118.8,48627.24
307,57778,16791,11555.6,7510,9363.46,6933.36,93634.6,77337.78000000001
308,39627,10606,7925.400000000001,6713,6487.14,4755.24,64871.4,53629.020000000004
309,69904,17699,13980.8,4701,10628.48,8388.48,106284.8,87267.84000000001
310,62339,11750,12467.8,2711,8926.78,7480.679999999999,89267.8,72860.34000000001
311,67072,18776,13414.4,3516,10277.84,8048.639999999999,102778.4,84451.92
312,66002,16490,13200.4,3736,9942.84,7920.24,99428.4,81565.31999999999
313,47753,8949,9550.6,6412,7266.460000000001,5730.36,72664.6,59667.780000000006
314,70834,13322,14166.8,2690,10101.28,8500.08,101012.8,82411.44
315,43987,6129,8797.4,7306,6621.94,5278.44,66219.4,54319.01999999999
316,48176,18998,9635.2,3580,8038.92,5781.12,80389.2,66569.16
317,73772,9038,14754.4,4321,10188.54,8852.64,101885.4,82844.21999999999
318,41160,5128,8232.0,3334,5785.400000000001,4939.2,57854.0,47129.4
319,75683,11321,15136.6,6685,10882.56,9081.96,108825.6,88861.08000000002
320,44316,12696,8863.2,7700,7357.52,5317.92,73575.2,60899.759999999995
321,39086,9806,7817.200000000001,5008,6171.72,4690.32,61717.2,50855.159999999996
322,36480,14891,7296.0,7907,6657.400000000001,4377.599999999999,66574.0,55539.0
323,32752,10142,6550.400000000001,2597,5204.14,3930.24,52041.4,42907.020000000004
324,52358,9563,10471.6,6859,7925.160000000001,6282.96,79251.6,65043.48
325,69423,19534,13884.6,4872,10771.36,8330.76,107713.6,88611.48000000001
326,46214,17826,9242.8,2021,7530.380000000001,5545.679999999999,75303.8,62227.74
327,76544,16027,15308.8,7410,11528.98,9185.28,115289.8,94575.54000000001
328,57527,19109,11505.4,6807,9494.84,6903.24,94948.4,78550.31999999999
329,45936,13638,9187.2,6662,7542.32,5512.32,75423.2,62368.560000000005
330,59230,7175,11846.0,4879,8313.0,7107.599999999999,83130.0,67709.4
331,47260,5567,9452.0,6485,6876.400000000001,5671.2,68764.0,56216.4
332,79022,8768,15804.4,7727,11132.14,9482.64,111321.4,90706.62
333,37022,8097,7404.400000000001,5614,5813.740000000001,4442.639999999999,58137.4,47881.020000000004
334,57030,6343,11406.0,2852,7763.1,6843.599999999999,77631.0,63024.299999999996
335,38658,5168,7731.6,5061,5661.860000000001,4638.96,56618.6,46317.78
336,51513,9939,10302.6,2844,7459.860000000001,6181.56,74598.6,60957.18000000001
337,36425,18181,7285.0,2220,6411.1,4371.0,64111.0,53328.9
338,38799,13309,7759.8,6815,6668.280000000001,4655.88,66682.8,55358.64000000001
339,68531,14353,13706.2,5505,10209.52,8223.72,102095.2,83661.95999999999
340,46457,9690,9291.4,5913,7135.139999999999,5574.84,71351.4,58641.42
341,79190,5445,15838.0,4249,10472.2,9502.8,104722.0,84747.0
342,36919,10632,7383.8,4268,5920.280000000001,4430.28,59202.8,48852.240000000005
343,51446,7371,10289.2,3347,7245.32,6173.52,72453.2,59034.36
344,67802,12969,13560.4,7061,10139.24,8136.24,101392.4,83116.91999999998
345,79272,8282,15854.4,4741,10814.94,9512.64,108149.4,87821.81999999999
346,47005,5991,9401.0,3903,6630.0,5640.599999999999,66300.0,54029.4
347,40879,9068,8175.8,7469,6559.18,4905.48,65591.8,54127.14
348,57304,16234,11460.8,6022,9102.08,6876.48,91020.8,75042.24
349,75837,12312,15167.4,4167,10748.34,9100.44,107483.4,87634.62
350,74483,5229,14896.6,5751,10035.96,8937.96,100359.6,81385.68000000002
351,55120,9220,11024.0,2065,7742.900000000001,6614.4,77429.0,63071.700000000004
352,52606,15845,10521.2,6173,8514.52,6312.719999999999,85145.2,70317.95999999999
353,45976,5786,9195.2,5063,6602.02,5517.12,66020.2,53901.05999999999
354,45446,16971,9089.2,4179,7568.52,5453.52,75685.2,62663.15999999999
355,55144,15821,11028.8,4812,8680.58,6617.28,86805.8,71507.94
356,33634,12965,6726.8,4084,5740.9800000000005,4036.08,57409.8,47632.74
