Employee ID,Basic Salary,Bonus,HRA,TA,TDS,PPF
54,79535,15426,15907.0,6892,11776.0,9544.199999999999
55,35301,6236,7060.200000000001,6904,5550.12,4236.12
56,66922,6169,13384.400000000001,7487,9396.24,8030.639999999999
57,31904,16768,6380.8,3319,5837.18,3828.48
58,58750,14727,11750.0,7297,9252.4,7050.0
59,32097,14141,6419.400000000001,6297,5895.4400000000005,3851.64
60,64764,17488,12952.800000000001,4274,9947.880000000001,7771.679999999999
61,61844,19415,12368.800000000001,5075,9870.28,7421.28
62,51558,17407,10311.6,3072,8234.86,6186.96
63,55776,10839,11155.2,4747,8251.72,6693.12
64,66700,18227,13340.0,4371,10263.800000000001,8004.0
65,64712,9067,12942.400000000001,4120,9084.14,7765.44
66,36878,17646,7375.6,3463,6536.26,4425.36
67,59874,14154,11974.800000000001,7117,9311.980000000001,7184.88
68,33938,10844,6787.6,5977,5754.66,4072.56
69,76151,15224,15230.2,6649,11325.42,9138.119999999999
70,47061,14460,9412.2,6263,7719.62,5647.32
71,74414,18190,14882.800000000001,5278,11276.480000000001,8929.68
72,56896,18975,11379.2,6230,9348.02,6827.5199999999995
73,65416,6919,13083.2,7981,9339.92,7849.92
74,72534,14260,14506.800000000001,2635,10393.580000000002,8704.08
75,48007,11110,9601.4,3228,7194.639999999999,5760.84
76,57224,11340,11444.800000000001,6033,8604.18,6866.88
77,53473,11315,10694.6,7873,8335.560000000001,6416.759999999999
78,71724,9058,14344.800000000001,6487,10161.380000000001,8606.88
79,60683,6256,12136.6,6486,8556.160000000002,7281.96
80,39157,8530,7831.400000000001,6104,6162.240000000001,4698.84
81,45988,13513,9197.6,3090,7178.860000000001,5518.5599999999995
82,47744,18158,9548.800000000001,4399,7984.9800000000005,5729.28
83,42723,9131,8544.6,4480,6487.860000000001,5126.76
84,75297,12867,15059.400000000001,7780,11100.34,9035.64
85,72602,6630,14520.400000000001,2773,9652.539999999999,8712.24
86,55998,13051,11199.6,7061,8730.960000000001,6719.759999999999
87,62729,5163,12545.800000000001,4112,8454.980000000001,7527.48
88,73152,5389,14630.400000000001,4656,9782.74,8778.24
89,52614,11719,10522.800000000001,7911,8276.68,6313.679999999999
90,62674,14303,12534.800000000001,5678,9518.980000000001,7520.88
91,78999,15275,15799.800000000001,5046,11511.980000000001,9479.88
92,33844,10617,6768.8,2661,5389.080000000001,4061.2799999999997
93,46088,12227,9217.6,6749,7428.160000000001,5530.5599999999995
94,39417,10439,7883.400000000001,7835,6557.44,4730.04
95,75378,9293,15075.6,5169,10491.560000000001,9045.359999999999
96,32802,16927,6560.400000000001,4370,6065.9400000000005,3936.24
97,64485,15755,12897.0,4228,9736.5,7738.2
98,71925,7358,14385.0,2995,9666.300000000001,8631.0
99,49849,8951,9969.800000000001,6860,7562.9800000000005,5981.88
100,44910,16547,8982.0,5828,7626.700000000001,5389.2
101,70695,11846,14139.0,3090,9977.0,8483.4
102,63952,18009,12790.400000000001,7097,10184.84,7674.24
103,61545,11973,12309.0,4962,9078.9,7385.4
104,45295,5029,9059.0,7748,6713.1,5435.4
105,42189,13617,8437.800000000001,5908,7015.18,5062.679999999999
106,45485,15536,9097.0,3003,7312.1,5458.2
107,59677,14601,11935.400000000001,5693,9190.64,7161.24
108,64244,11960,12848.800000000001,5292,9434.480000000001,7709.28
109,30752,13947,6150.400000000001,5076,5592.540000000001,3690.24
110,34404,18282,6880.8,3170,6273.68,4128.48
111,64540,19473,12908.0,5526,10244.7,7744.799999999999
112,74007,6763,14801.400000000001,3884,9945.54,8880.84
113,44322,17496,8864.4,7640,7832.24,5318.639999999999
114,72778,17952,14555.6,7581,11286.660000000002,8733.36
115,76482,9309,15296.400000000001,5994,10708.14,9177.84
116,37540,10890,7508.0,6634,6257.200000000001,4504.8
117,74822,14559,14964.400000000001,4507,10885.24,8978.64
118,35232,15157,7046.400000000001,3836,6127.14,4227.84
119,32033,14546,6406.6,5994,5897.96,3843.96
120,50444,10149,10088.800000000001,4494,7517.580000000001,6053.28
121,59434,11351,11886.800000000001,6706,8937.78,7132.08
122,77673,8836,15534.6,6491,10853.460000000001,9320.76
123,35557,14847,7111.400000000001,5867,6338.240000000001,4266.84
124,75084,11535,15016.800000000001,3466,10510.18,9010.08
125,34932,12043,6986.400000000001,7850,6181.14,4191.84
126,70129,18029,14025.800000000001,4898,10708.18,8415.48
127,31621,12875,6324.200000000001,4608,5542.82,3794.52
128,53421,6090,10684.2,4473,7466.82,6410.5199999999995
129,37208,5614,7441.6,4303,5456.66,4464.96
130,70690,5977,14138.0,5290,9609.5,8482.8
131,71489,13834,14297.800000000001,2768,10238.880000000001,8578.68
132,42072,14882,8414.4,4335,6970.34,5048.639999999999
133,67134,18099,13426.800000000001,7007,10566.68,8056.08
134,36821,9599,7364.200000000001,2420,5620.42,4418.5199999999995
135,41912,7311,8382.4,5281,6288.64,5029.44
136,74066,14328,14813.2,7269,11047.62,8887.92
137,76758,10246,15351.6,5116,10747.160000000002,9210.96
138,54786,12860,10957.2,2041,8064.42,6574.32
139,40850,14031,8170.0,2660,6571.1,4902.0
140,47764,19356,9552.800000000001,2494,7916.68,5731.679999999999
141,47057,17395,9411.4,7393,8125.639999999999,5646.84
142,68758,13964,13751.6,4386,10085.960000000001,8250.96
143,32091,13158,6418.200000000001,3820,5548.72,3850.92
144,36306,16459,7261.200000000001,4181,6420.72,4356.72
145,68482,11392,13696.400000000001,6074,9964.44,8217.84
146,79624,11896,15924.800000000001,5063,11250.78,9554.88
147,31163,17102,6232.6,2538,5703.56,3739.56
148,52959,13584,10591.800000000001,3088,8022.280000000001,6355.08
149,36891,19652,7378.200000000001,5130,6905.12,4426.92
150,69646,7361,13929.2,3087,9402.32,8357.52
151,69837,9134,13967.400000000001,7172,10011.04,8380.44
152,64755,19035,12951.0,2647,9938.800000000001,7770.599999999999
153,52188,18874,10437.6,6808,8830.76,6262.5599999999995
154,62827,15729,12565.400000000001,6706,9782.74,7539.24
155,75194,9790,15038.800000000001,5317,10533.980000000001,9023.279999999999
156,48778,5149,9755.6,2146,6582.860000000001,5853.36
157,47126,14861,9425.2,6672,7808.42,5655.12
158,46585,16216,9317.0,5726,7784.400000000001,5590.2
159,67918,11863,13583.6,2151,9551.560000000001,8150.16
160,62959,8664,12591.800000000001,3315,8752.980000000001,7555.08
161,39084,14789,7816.8,5254,6694.380000000001,4690.08
162,40587,12648,8117.400000000001,5774,6712.639999999999,4870.44
163,47715,10387,9543.0,5764,7340.900000000001,5725.8
164,51318,11115,10263.6,2422,7511.860000000001,6158.16
165,77787,13169,15557.400000000001,7664,11417.74,9334.44
166,45624,16721,9124.800000000001,7049,7851.880000000001,5474.88
167,63827,17043,12765.400000000001,5332,9896.74,7659.24
168,66844,14082,13368.800000000001,7693,10198.78,8021.28
169,72693,19947,14538.6,6395,11357.36,8723.16
170,74931,5913,14986.2,4234,10006.42,8991.72
171,55504,7956,11100.800000000001,4255,7881.580000000001,6660.48
172,60627,18251,12125.400000000001,3065,9406.84,7275.24
173,57033,18044,11406.6,2079,8856.26,6843.96
174,74795,10932,14959.0,7465,10815.1,8975.4
175,79194,15726,15838.800000000001,3132,11389.080000000002,9503.279999999999
176,49692,8791,9938.400000000001,5175,7359.639999999999,5963.04
177,51984,19778,10396.800000000001,3034,8519.28,6238.08
178,78970,9977,15794.0,4800,10954.1,9476.4
179,37175,6384,7435.0,5356,5635.0,4461.0
180,45179,16853,9035.800000000001,6319,7738.68,5421.48
181,53000,16699,10600.0,5180,8547.9,6360.0
182,61425,11343,12285.0,5170,9022.300000000001,7371.0
183,47893,17806,9578.6,7099,8237.660000000002,5747.16
184,48005,17572,9601.0,6310,8148.8,5760.599999999999
185,41730,10780,8346.0,4021,6487.700000000001,5007.599999999999
186,50721,9066,10144.2,3207,7313.82,6086.5199999999995
187,42068,7648,8413.6,6185,6431.46,5048.16
188,30035,19487,6007.0,2399,5792.8,3604.2
189,67976,14049,13595.2,2697,9831.720000000001,8157.12
190,45143,10720,9028.6,4384,6927.560000000001,5417.16
191,34885,19117,6977.0,3681,6466.0,4186.2
192,50286,15860,10057.2,4512,8071.52,6034.32
193,41754,14102,8350.800000000001,3965,6817.18,5010.48
194,32158,17002,6431.6,3779,5937.06,3858.96
195,79437,6918,15887.400000000001,4185,10642.74,9532.44
196,60361,13620,12072.2,2127,8818.02,7243.32
197,64515,14379,12903.0,7085,9888.2,7741.799999999999
198,75083,9107,15016.6,6080,10528.660000000002,9009.96
199,74406,16725,14881.2,3738,10975.02,8928.72
200,75288,14828,15057.6,3487,10866.060000000001,9034.56
201,31984,16071,6396.8,3867,5831.880000000001,3838.08
202,72894,13207,14578.800000000001,4160,10483.980000000001,8747.279999999999
203,40327,19528,8065.400000000001,4735,7265.54,4839.24
204,66755,11620,13351.0,7358,9908.400000000001,8010.599999999999
205,31341,8517,6268.200000000001,5751,5187.72,3760.92
206,60128,15038,12025.6,4240,9143.160000000002,7215.36
207,61256,6774,12251.2,5575,8585.62,7350.719999999999
208,42104,15523,8420.800000000001,6867,7291.4800000000005,5052.48
209,57801,12494,11560.2,7052,8890.72,6936.12
210,42634,10871,8526.800000000001,3155,6518.68,5116.08
211,53856,18232,10771.2,6605,8946.42,6462.719999999999
212,49702,6293,9940.400000000001,6650,7258.54,5964.24
213,42738,16787,8547.6,6074,7414.660000000001,5128.5599999999995
214,57005,18817,11401.0,5970,9319.300000000001,6840.599999999999
215,68414,5335,13682.800000000001,4876,9230.78,8209.68
216,53658,5272,10731.6,4114,7377.560000000001,6438.96
217,44227,11236,8845.4,2609,6691.74,5307.24
218,59998,11447,11999.6,7944,9138.86,7199.759999999999
219,63907,12522,12781.400000000001,5795,9500.539999999999,7668.84
220,37469,5713,7493.8,2257,5293.280000000001,4496.28
221,55222,15905,11044.400000000001,3893,8606.44,6626.639999999999
222,72829,9040,14565.800000000001,4666,10110.080000000002,8739.48
223,49047,14502,9809.4,2018,7537.639999999999,5885.639999999999
224,45098,18850,9019.6,7486,8045.360000000001,5411.76
225,60929,18028,12185.800000000001,2370,9351.28,7311.48
226,69305,7166,13861.0,4848,9518.0,8316.6
227,62645,6770,12529.0,4605,8654.9,7517.4
228,56142,9167,11228.400000000001,4987,8152.44,6737.04
229,75165,12041,15033.0,3441,10568.0,9019.8
230,48909,15986,9781.800000000001,5014,7969.080000000001,5869.08
231,33897,19433,6779.400000000001,7112,6722.139999999999,4067.64
232,51860,11713,10372.0,7618,8156.3,6223.2
233,52440,7479,10488.0,5349,7575.6,6292.8
234,62602,17668,12520.400000000001,5765,9855.54,7512.24
235,45132,7798,9026.4,3391,6534.740000000001,5415.84
236,38273,6016,7654.6,5930,5787.360000000001,4592.76
237,75596,7325,15119.2,6127,10416.720000000001,9071.52
238,38797,18352,7759.400000000001,3627,6853.54,4655.639999999999
239,79952,19416,15990.400000000001,7189,12254.74,9594.24
240,63707,19689,12741.400000000001,5374,10151.14,7644.84
241,38452,7907,7690.400000000001,3896,5794.540000000001,4614.24
242,32341,10336,6468.200000000001,6006,5515.12,3880.92
243,46344,19635,9268.800000000001,3319,7856.68,5561.28
244,54599,8231,10919.800000000001,7403,8115.280000000001,6551.88
245,39323,5385,7864.6,7651,6022.360000000001,4718.76
246,39922,13074,7984.400000000001,7939,6891.94,4790.639999999999
247,65519,19873,13103.800000000001,7541,10603.68,7862.28
248,34299,11453,6859.8,2314,5492.580000000001,4115.88
249,58170,7737,11634.0,2152,7969.3,6980.4
250,51402,18366,10280.400000000001,2108,8215.64,6168.24
251,66636,19673,13327.2,3529,10316.52,7996.32
252,39145,17240,7829.0,5426,6964.0,4697.4
253,57995,9376,11599.0,4233,8320.300000000001,6959.4
254,58827,18784,11765.400000000001,6132,9550.84,7059.24
255,36509,16736,7301.8,2209,6275.580000000001,4381.08
256,39583,11169,7916.6,5730,6439.860000000001,4749.96
257,78516,15484,15703.2,5486,11518.92,9421.92
258,74750,16834,14950.0,7352,11388.6,8970.0
259,42714,11102,8542.800000000001,4741,6709.9800000000005,5125.679999999999
260,35339,6018,7067.8,2968,5139.280000000001,4240.68
261,52415,13084,10483.0,4905,8088.700000000001,6289.8
262,31006,11061,6201.200000000001,5666,5393.42,3720.72
263,47252,12670,9450.4,7201,7657.34,5670.24
264,62682,11611,12536.400000000001,7294,9412.34,7521.84
265,60407,19793,12081.400000000001,5684,9796.539999999999,7248.84
266,48069,10083,9613.800000000001,5290,7305.580000000001,5768.28
267,44807,16705,8961.4,2496,7296.94,5376.84
268,67292,10715,13458.400000000001,7673,9913.84,8075.04
269,53628,6713,10725.6,4951,7601.760000000001,6435.36
270,56114,11677,11222.800000000001,2312,8132.580000000001,6733.679999999999
271,36008,10737,7201.6,2393,5633.96,4320.96
272,62890,9389,12578.0,2000,8685.7,7546.799999999999
273,46219,7448,9243.800000000001,3174,6608.4800000000005,5546.28
274,76077,8455,15215.400000000001,5750,10549.74,9129.24
275,39100,17720,7820.0,6236,7087.6,4692.0
276,55038,12437,11007.6,6095,8457.76,6604.5599999999995
277,49303,8718,9860.6,3917,7179.860000000001,5916.36
278,46537,18494,9307.4,6357,8069.54,5584.44
279,50711,16463,10142.2,3043,8035.92,6085.32
280,45239,18478,9047.800000000001,5662,7842.68,5428.679999999999
281,61919,10491,12383.800000000001,7789,9258.28,7430.28
282,42863,15116,8572.6,7933,7448.460000000001,5143.5599999999995
283,47467,8417,9493.4,3623,6900.04,5696.04
284,46380,14940,9276.0,7734,7833.0,5565.599999999999
285,47036,5610,9407.2,5214,6726.72,5644.32
286,67261,17485,13452.2,6714,10491.220000000001,8071.32
287,67709,12741,13541.800000000001,2913,9690.480000000001,8125.08
288,50210,11164,10042.0,6352,7776.8,6025.2
289,59805,17433,11961.0,2145,9134.4,7176.599999999999
290,61088,8361,12217.6,6481,8814.76,7330.5599999999995
291,51456,15448,10291.2,6614,8380.92,6174.719999999999
292,74299,8443,14859.800000000001,4602,10220.380000000001,8915.88
293,68555,15103,13711.0,2636,10000.5,8226.6
294,56130,12608,11226.0,3945,8390.9,6735.599999999999
295,57955,11708,11591.0,7528,8878.2,6954.599999999999
296,75696,6850,15139.2,2933,10061.82,9083.52
297,78298,15430,15659.6,7868,11725.560000000001,9395.76
298,42392,16722,8478.4,5776,7336.84,5087.04
299,53453,15771,10690.6,2877,8279.160000000002,6414.36
300,64124,11149,12824.800000000001,3799,9189.68,7694.88
301,72871,6889,14574.2,4752,9908.62,8744.52
302,58483,17727,11696.6,6044,9395.060000000001,7017.96
303,50322,16396,10064.400000000001,7351,8413.34,6038.639999999999
304,78328,18452,15665.6,5913,11835.86,9399.359999999999
305,58781,18003,11756.2,3010,9155.02,7053.719999999999
306,39827,16049,7965.400000000001,2212,6605.34,4779.24
307,67840,19387,13568.0,2127,10292.2,8140.799999999999
308,76451,14594,15290.2,2269,10860.42,9174.119999999999
309,49846,14513,9969.2,7328,8165.62,5981.5199999999995
310,60147,12729,12029.400000000001,7411,9231.64,7217.639999999999
311,72968,6003,14593.6,4928,9849.260000000002,8756.16
312,38050,16068,7610.0,3017,6474.5,4566.0
313,62500,18423,12500.0,3931,9735.4,7500.0
314,77909,16662,15581.800000000001,6628,11678.080000000002,9349.08
315,40012,11423,8002.400000000001,5787,6522.4400000000005,4801.44
316,75469,7458,15093.800000000001,6584,10460.480000000001,9056.279999999999
317,57184,10262,11436.800000000001,6260,8514.28,6862.08
318,69471,17589,13894.2,3231,10418.52,8336.52
319,40056,8073,8011.200000000001,3944,6008.42,4806.72
320,70763,18748,14152.6,6672,11033.560000000001,8491.56
321,34149,13128,6829.8,5657,5976.380000000001,4097.88
322,37034,6183,7406.8,7540,5816.380000000001,4444.08
323,50761,5322,10152.2,4778,7101.32,6091.32
324,38904,12261,7780.8,5119,6406.4800000000005,4668.48
325,38176,7188,7635.200000000001,2802,5580.12,4581.12
326,72633,19369,14526.6,7154,11368.260000000002,8715.96
327,48862,8147,9772.4,2883,6966.44,5863.44
328,34496,14039,6899.200000000001,3278,5871.22,4139.5199999999995
329,49877,19369,9975.400000000001,7084,8630.539999999999,5985.24
330,47915,11885,9583.0,2995,7237.8,5749.8
331,66092,5119,13218.400000000001,2071,8650.039999999999,7931.04
332,71974,9378,14394.800000000001,4923,10066.980000000001,8636.88
333,79987,13524,15997.400000000001,7914,11742.24,9598.44
334,53337,14263,10667.400000000001,4562,8282.94,6400.44
335,44754,9977,8950.800000000001,5031,6871.280000000001,5370.48
336,72119,5804,14423.800000000001,7259,9960.580000000002,8654.279999999999
337,39332,18288,7866.400000000001,4958,7044.44,4719.84
338,65208,15812,13041.6,3929,9799.060000000001,7824.96
339,76665,9561,15333.0,4858,10641.7,9199.8
340,64008,14285,12801.6,7733,9882.760000000002,7680.96
341,56633,18295,11326.6,7158,9341.26,6795.96
342,63453,16726,12690.6,2594,9546.36,7614.36
343,77142,18715,15428.400000000001,7241,11852.64,9257.039999999999
344,63981,10393,12796.2,7986,9515.62,7677.719999999999
345,60413,10951,12082.6,6841,9028.76,7249.5599999999995
346,40694,5151,8138.8,4391,5837.4800000000005,4883.28
347,40329,7396,8065.8,3067,5885.780000000001,4839.48
348,50738,19276,10147.6,3386,8354.76,6088.5599999999995
349,42095,9129,8419.0,6882,6652.5,5051.4
350,55119,11618,11023.800000000001,5113,8287.380000000001,6614.28
351,68275,7318,13655.0,4761,9400.9,8193.0
352,72204,8569,14440.800000000001,3558,9877.18,8664.48
353,47062,11792,9412.4,7368,7563.44,5647.44
354,71303,16747,14260.6,5795,10810.560000000001,8556.36
355,77630,10076,15526.0,6970,11020.2,9315.6
356,43130,19091,8626.0,3013,7386.0,5175.599999999999
357,56625,7492,11325.0,7436,8287.800000000001,6795.0
358,68365,17134,13673.0,7641,10681.300000000001,8203.8
359,31033,9701,6206.6,4628,5156.860000000001,3723.96
360,61013,13292,12202.6,5325,9183.26,7321.5599999999995
361,45064,9702,9012.800000000001,7035,7081.380000000001,5407.679999999999
362,37832,19976,7566.400000000001,7672,7304.639999999999,4539.84
363,38202,18609,7640.400000000001,4273,6872.44,4584.24
364,46748,8669,9349.6,2161,6692.760000000001,5609.76
365,38116,13829,7623.200000000001,4723,6429.12,4573.92
366,64849,16923,12969.800000000001,7089,10183.080000000002,7781.88
367,32722,6265,6544.400000000001,7052,5258.34,3926.64
368,33884,9609,6776.8,3405,5367.4800000000005,4066.08
369,69877,12518,13975.400000000001,7465,10383.54,8385.24
370,49935,5006,9987.0,5886,7081.400000000001,5992.2
371,76979,12544,15395.800000000001,6744,11166.28,9237.48
372,55774,8449,11154.800000000001,5196,8057.380000000001,6692.88
373,50530,8914,10106.0,3552,7310.200000000001,6063.599999999999
374,46104,16537,9220.800000000001,3682,7554.380000000001,5532.48
375,65693,11299,13138.6,5165,9529.560000000001,7883.16
376,32242,17825,6448.400000000001,2270,5878.540000000001,3869.04
377,42547,13302,8509.4,2299,6665.74,5105.639999999999
378,36163,10061,7232.6,2759,5621.56,4339.5599999999995
379,34997,6551,6999.400000000001,6046,5459.34,4199.639999999999
380,55816,11819,11163.2,7651,8644.92,6697.92
381,44990,17939,8998.0,3303,7523.0,5398.8
382,34545,11589,6909.0,7949,6099.200000000001,4145.4
383,60814,6722,12162.800000000001,3145,8284.380000000001,7297.679999999999
384,50943,12359,10188.6,4862,7835.260000000001,6113.16
385,48754,7090,9750.800000000001,2578,6817.280000000001,5850.48
386,41848,10524,8369.6,6446,6718.760000000001,5021.76
387,58749,14502,11749.800000000001,4886,8988.68,7049.88
388,32031,5957,6406.200000000001,5811,5020.52,3843.72
389,42603,18808,8520.6,6468,7639.960000000001,5112.36
390,53600,9290,10720.0,6339,7994.900000000001,6432.0
391,36549,6326,7309.8,2502,5268.68,4385.88
392,30584,19461,6116.8,4442,6060.380000000001,3670.08
393,37703,16719,7540.6,7296,6925.860000000001,4524.36
394,61281,5952,12256.2,5124,8461.32,7353.719999999999
395,67330,11974,13466.0,2910,9568.0,8079.599999999999
396,62296,8210,12459.2,4445,8741.02,7475.5199999999995
397,31330,18484,6266.0,5573,6165.3,3759.6
398,56130,14435,11226.0,4236,8602.7,6735.599999999999
399,35039,12447,7007.8,4765,5925.880000000001,4204.68
400,32932,8209,6586.400000000001,4203,5193.040000000001,3951.8399999999997
401,38894,14586,7778.8,6756,6801.4800000000005,4667.28
402,32019,15264,6403.8,2950,5663.68,3842.2799999999997
403,63388,9144,12677.6,6855,9206.460000000001,7606.5599999999995
404,54393,14362,10878.6,2486,8211.960000000001,6527.16
405,57774,9122,11554.800000000001,6127,8457.78,6932.88
406,48035,17213,9607.0,4176,7903.1,5764.2
407,67562,18563,13512.400000000001,5787,10542.44,8107.44
408,57804,11058,11560.800000000001,5662,8608.480000000001,6936.48
409,65331,9998,13066.2,2420,9081.52,7839.719999999999
410,74949,10279,14989.800000000001,5879,10609.68,8993.88
411,47319,10078,9463.800000000001,5048,7190.880000000001,5678.28
412,75414,11827,15082.800000000001,6795,10911.880000000001,9049.68
413,67271,13918,13454.2,7963,10260.62,8072.5199999999995
414,72029,9354,14405.800000000001,3725,9951.380000000001,8643.48
415,60647,5347,12129.400000000001,6729,8485.24,7277.639999999999
416,56290,18708,11258.0,3305,8956.1,6754.8
417,76413,16678,15282.6,4811,11318.460000000001,9169.56
418,47081,14295,9416.2,3203,7399.52,5649.719999999999
419,49404,9222,9880.800000000001,7195,7570.18,5928.48
420,65432,11168,13086.400000000001,3426,9311.24,7851.84
421,69095,8296,13819.0,2532,9374.2,8291.4
422,73527,7318,14705.400000000001,5227,10077.74,8823.24
423,60287,7898,12057.400000000001,5684,8592.64,7234.44
424,55310,19193,11062.0,2476,8804.1,6637.2
425,54895,11377,10979.0,7519,8477.0,6587.4
426,37734,15017,7546.8,7476,6777.380000000001,4528.08
427,68987,18729,13797.400000000001,6211,10772.44,8278.44
428,31584,16302,6316.8,2751,5695.380000000001,3790.08
429,60388,16667,12077.6,5884,9501.660000000002,7246.5599999999995
430,49579,11429,9915.800000000001,6231,7715.4800000000005,5949.48
431,51330,12849,10266.0,7449,8189.400000000001,6159.599999999999
432,77282,18028,15456.400000000001,3160,11392.64,9273.84
433,77424,10875,15484.800000000001,2209,10599.28,9290.88
434,36184,19294,7236.8,7334,7004.880000000001,4342.08
435,32857,14115,6571.400000000001,5255,5879.84,3942.8399999999997
436,47456,14397,9491.2,6021,7736.52,5694.719999999999
437,53667,12310,10733.400000000001,7506,8421.64,6440.04
438,43910,19569,8782.0,5534,7779.5,5269.2
439,43675,12564,8735.0,2203,6717.700000000001,5241.0
440,76296,10040,15259.2,3973,10556.82,9155.52
441,35465,12253,7093.0,5733,6054.400000000001,4255.8
442,73522,15748,14704.400000000001,3753,10772.74,8822.64
443,31613,7774,6322.6,4463,5017.26,3793.56
444,45719,12086,9143.800000000001,4813,7176.18,5486.28
445,34717,19090,6943.400000000001,3094,6384.4400000000005,4166.04
446,71408,9889,14281.6,4444,10002.260000000002,8568.96
447,54459,7112,10891.800000000001,6197,7865.9800000000005,6535.08
448,62794,14075,12558.800000000001,2250,9167.78,7535.28
449,36777,8659,7355.400000000001,5824,5861.540000000001,4413.24
450,59129,13965,11825.800000000001,6428,9134.78,7095.48
451,58267,8059,11653.400000000001,3834,8181.34,6992.04
452,72214,9584,14442.800000000001,2998,9923.880000000001,8665.68
453,77049,9320,15409.800000000001,3748,10552.68,9245.88
454,71755,18748,14351.0,5671,11052.5,8610.6
455,37558,17121,7511.6,3828,6601.860000000001,4506.96
456,30253,11972,6050.6,5811,5408.66,3630.3599999999997
457,41034,11393,8206.800000000001,7236,6786.9800000000005,4924.08
458,64241,8941,12848.2,5638,9166.82,7708.92
459,44750,8716,8950.0,7509,6992.5,5370.0
460,42970,17814,8594.0,2351,7172.900000000001,5156.4
461,36572,19625,7314.400000000001,5562,6907.34,4388.639999999999
462,76265,10079,15253.0,3481,10507.800000000001,9151.8
463,56306,15238,11261.2,7634,9043.92,6756.719999999999
464,40957,11885,8191.400000000001,2418,6345.14,4914.84
465,31538,18975,6307.6,7153,6397.360000000001,3784.56
466,77490,7287,15498.0,5151,10542.6,9298.8
467,53396,16383,10679.2,3352,8381.02,6407.5199999999995
468,64088,6753,12817.6,3466,8712.460000000001,7690.5599999999995
469,31443,17905,6288.6,3772,5940.860000000001,3773.16
470,54252,18321,10850.400000000001,5113,8853.64,6510.24
471,71254,6817,14250.800000000001,3903,9622.480000000001,8550.48
472,55832,12705,11166.400000000001,7415,8711.84,6699.84
473,36968,12463,7393.6,3982,6080.66,4436.16
474,68736,16438,13747.2,3117,10203.82,8248.32
475,43678,5169,8735.6,7967,6554.960000000001,5241.36
476,32907,11646,6581.400000000001,7941,5907.540000000001,3948.8399999999997
