Employee ID,Basic Salary,Bonus,HRA,TA,TDS,PPF,Gross Salary,Net Salary
91,78999,15275,15799.8,5046,11511.98,9479.88,115119.8,94127.94
92,33844,10617,6768.8,2661,5389.080000000001,4061.28,53890.8,44440.44
93,46088,12227,9217.6,6749,7428.160000000001,5530.56,74281.6,61322.880000000005
94,39417,10439,7883.400000000001,7835,6557.44,4730.04,65574.4,54286.91999999999
95,75378,9293,15075.6,5169,10491.56,9045.36,104915.6,85378.68000000001
96,32802,16927,6560.400000000001,4370,6065.9400000000005,3936.24,60659.4,50657.22
97,64485,15755,12897.0,4228,9736.5,7738.2,97365.0,79890.3
98,71925,7358,14385.0,2995,9666.3,8631.0,96663.0,78365.7
99,49849,8951,9969.8,6860,7562.98,5981.88,75629.8,62084.94000000001
100,44910,16547,8982.0,5828,7626.700000000001,5389.2,76267.0,63251.100000000006
101,70695,11846,14139.0,3090,9977.0,8483.4,99770.0,81309.6
102,63952,18009,12790.4,7097,10184.84,7674.24,101848.4,83989.31999999999
103,61545,11973,12309.0,4962,9078.9,7385.4,90789.0,74324.70000000001
104,45295,5029,9059.0,7748,6713.1,5435.4,67131.0,54982.5
105,42189,13617,8437.800000000001,5908,7015.18,5062.679999999999,70151.8,58073.94
106,45485,15536,9097.0,3003,7312.1,5458.2,73121.0,60350.7
107,59677,14601,11935.4,5693,9190.64,7161.24,91906.4,75554.51999999999
108,64244,11960,12848.8,5292,9434.48,7709.28,94344.8,77201.04000000001
109,30752,13947,6150.400000000001,5076,5592.540000000001,3690.24,55925.4,46642.62
110,34404,18282,6880.8,3170,6273.68,4128.48,62736.8,52334.64
111,64540,19473,12908.0,5526,10244.7,7744.799999999999,102447.0,84457.5
112,74007,6763,14801.4,3884,9945.54,8880.84,99455.4,80629.01999999999
113,44322,17496,8864.4,7640,7832.24,5318.639999999999,78322.4,65171.51999999999
114,72778,17952,14555.6,7581,11286.660000000002,8733.36,112866.6,92846.58
115,76482,9309,15296.4,5994,10708.14,9177.84,107081.4,87195.42
116,37540,10890,7508.0,6634,6257.200000000001,4504.8,62572.0,51810.0
117,74822,14559,14964.4,4507,10885.24,8978.64,108852.4,88988.51999999999
118,35232,15157,7046.400000000001,3836,6127.14,4227.84,61271.4,50916.42
119,32033,14546,6406.6,5994,5897.96,3843.96,58979.6,49237.68
120,50444,10149,10088.8,4494,7517.580000000001,6053.28,75175.8,61604.94
121,59434,11351,11886.8,6706,8937.78,7132.08,89377.8,73307.94
122,77673,8836,15534.6,6491,10853.46,9320.76,108534.6,88360.38000000002
123,35557,14847,7111.400000000001,5867,6338.240000000001,4266.84,63382.4,52777.32000000001
124,75084,11535,15016.8,3466,10510.18,9010.08,105101.8,85581.54
125,34932,12043,6986.400000000001,7850,6181.14,4191.84,61811.4,51438.42
126,70129,18029,14025.8,4898,10708.18,8415.48,107081.8,87958.14
127,31621,12875,6324.200000000001,4608,5542.82,3794.52,55428.2,46090.86
128,53421,6090,10684.2,4473,7466.82,6410.52,74668.2,60790.86
129,37208,5614,7441.6,4303,5456.66,4464.96,54566.6,44644.98
130,70690,5977,14138.0,5290,9609.5,8482.8,96095.0,78002.7
131,71489,13834,14297.8,2768,10238.88,8578.68,102388.8,83571.23999999999
132,42072,14882,8414.4,4335,6970.34,5048.639999999999,69703.4,57684.42
133,67134,18099,13426.8,7007,10566.68,8056.08,105666.8,87044.04
134,36821,9599,7364.200000000001,2420,5620.42,4418.52,56204.2,46165.259999999995
135,41912,7311,8382.4,5281,6288.64,5029.44,62886.4,51568.32
136,74066,14328,14813.2,7269,11047.62,8887.92,110476.2,90540.66
137,76758,10246,15351.6,5116,10747.160000000002,9210.96,107471.6,87513.48000000001
138,54786,12860,10957.2,2041,8064.42,6574.32,80644.2,66005.45999999999
139,40850,14031,8170.0,2660,6571.1,4902.0,65711.0,54237.9
140,47764,19356,9552.8,2494,7916.68,5731.679999999999,79166.8,65518.439999999995
141,47057,17395,9411.4,7393,8125.639999999999,5646.84,81256.4,67483.92
142,68758,13964,13751.6,4386,10085.96,8250.96,100859.6,82522.68000000002
143,32091,13158,6418.200000000001,3820,5548.72,3850.92,55487.2,46087.56
144,36306,16459,7261.200000000001,4181,6420.72,4356.72,64207.2,53429.759999999995
145,68482,11392,13696.4,6074,9964.44,8217.84,99644.4,81462.12
146,79624,11896,15924.8,5063,11250.78,9554.88,112507.8,91702.14
147,31163,17102,6232.6,2538,5703.56,3739.56,57035.6,47592.48
148,52959,13584,10591.8,3088,8022.280000000001,6355.08,80222.8,65845.44
149,36891,19652,7378.200000000001,5130,6905.12,4426.92,69051.2,57719.159999999996
150,69646,7361,13929.2,3087,9402.32,8357.52,94023.2,76263.36
151,69837,9134,13967.4,7172,10011.04,8380.44,100110.4,81718.91999999998
152,64755,19035,12951.0,2647,9938.8,7770.599999999999,99388.0,81678.59999999999
153,52188,18874,10437.6,6808,8830.76,6262.56,88307.6,73214.28000000001
154,62827,15729,12565.4,6706,9782.74,7539.24,97827.4,80505.41999999998
155,75194,9790,15038.8,5317,10533.98,9023.28,105339.8,85782.54000000001
156,48778,5149,9755.6,2146,6582.860000000001,5853.36,65828.6,53392.380000000005
157,47126,14861,9425.2,6672,7808.42,5655.12,78084.2,64620.659999999996
158,46585,16216,9317.0,5726,7784.400000000001,5590.2,77844.0,64469.40000000001
159,67918,11863,13583.6,2151,9551.56,8150.16,95515.6,77813.88
160,62959,8664,12591.8,3315,8752.980000000001,7555.08,87529.8,71221.74
161,39084,14789,7816.8,5254,6694.380000000001,4690.08,66943.8,55559.34
162,40587,12648,8117.400000000001,5774,6712.639999999999,4870.44,67126.4,55543.31999999999
163,47715,10387,9543.0,5764,7340.900000000001,5725.8,73409.0,60342.3
164,51318,11115,10263.6,2422,7511.860000000001,6158.16,75118.6,61448.58
165,77787,13169,15557.4,7664,11417.74,9334.44,114177.4,93425.21999999999
166,45624,16721,9124.8,7049,7851.880000000001,5474.88,78518.8,65192.04
167,63827,17043,12765.4,5332,9896.74,7659.24,98967.4,81411.41999999998
168,66844,14082,13368.8,7693,10198.78,8021.28,101987.8,83767.74
169,72693,19947,14538.6,6395,11357.36,8723.16,113573.6,93493.08
170,74931,5913,14986.2,4234,10006.42,8991.72,100064.2,81066.06
171,55504,7956,11100.8,4255,7881.580000000001,6660.48,78815.8,64273.740000000005
172,60627,18251,12125.4,3065,9406.84,7275.24,94068.4,77386.31999999999
173,57033,18044,11406.6,2079,8856.26,6843.96,88562.6,72862.38
174,74795,10932,14959.0,7465,10815.1,8975.4,108151.0,88360.5
175,79194,15726,15838.8,3132,11389.080000000002,9503.28,113890.8,92998.44
176,49692,8791,9938.4,5175,7359.639999999999,5963.04,73596.4,60273.719999999994
177,51984,19778,10396.8,3034,8519.28,6238.08,85192.8,70435.44
178,78970,9977,15794.0,4800,10954.1,9476.4,109541.0,89110.5
179,37175,6384,7435.0,5356,5635.0,4461.0,56350.0,46254.0
180,45179,16853,9035.8,6319,7738.68,5421.48,77386.8,64226.64
181,53000,16699,10600.0,5180,8547.9,6360.0,85479.0,70571.1
182,61425,11343,12285.0,5170,9022.3,7371.0,90223.0,73829.7
183,47893,17806,9578.6,7099,8237.660000000002,5747.16,82376.6,68391.78
184,48005,17572,9601.0,6310,8148.8,5760.599999999999,81488.0,67578.59999999999
185,41730,10780,8346.0,4021,6487.700000000001,5007.599999999999,64877.0,53381.700000000004
186,50721,9066,10144.2,3207,7313.82,6086.52,73138.2,59737.86
187,42068,7648,8413.6,6185,6431.46,5048.16,64314.6,52834.979999999996
188,30035,19487,6007.0,2399,5792.8,3604.2,57928.0,48531.0
189,67976,14049,13595.2,2697,9831.72,8157.12,98317.2,80328.36
190,45143,10720,9028.6,4384,6927.560000000001,5417.16,69275.6,56930.880000000005
191,34885,19117,6977.0,3681,6466.0,4186.2,64660.0,54007.8
192,50286,15860,10057.2,4512,8071.52,6034.32,80715.2,66609.35999999999
193,41754,14102,8350.800000000001,3965,6817.18,5010.48,68171.8,56344.14
194,32158,17002,6431.6,3779,5937.06,3858.96,59370.6,49574.58
195,79437,6918,15887.4,4185,10642.74,9532.44,106427.4,86252.21999999999
196,60361,13620,12072.2,2127,8818.02,7243.32,88180.2,72118.85999999999
197,64515,14379,12903.0,7085,9888.2,7741.799999999999,98882.0,81252.0
198,75083,9107,15016.6,6080,10528.660000000002,9009.96,105286.6,85747.98000000001
199,74406,16725,14881.2,3738,10975.02,8928.72,109750.2,89846.45999999999
200,75288,14828,15057.6,3487,10866.06,9034.56,108660.6,88759.98000000001
201,31984,16071,6396.8,3867,5831.880000000001,3838.08,58318.8,48648.84
202,72894,13207,14578.8,4160,10483.98,8747.279999999999,104839.8,85608.54000000001
203,40327,19528,8065.400000000001,4735,7265.54,4839.24,72655.4,60550.619999999995
204,66755,11620,13351.0,7358,9908.4,8010.599999999999,99084.0,81165.0
205,31341,8517,6268.200000000001,5751,5187.72,3760.92,51877.2,42928.56
206,60128,15038,12025.6,4240,9143.160000000002,7215.36,91431.6,75073.08
207,61256,6774,12251.2,5575,8585.62,7350.719999999999,85856.2,69919.86
208,42104,15523,8420.800000000001,6867,7291.48,5052.48,72914.8,60570.84000000001
209,57801,12494,11560.2,7052,8890.72,6936.12,88907.2,73080.36
210,42634,10871,8526.800000000001,3155,6518.68,5116.08,65186.8,53552.04
211,53856,18232,10771.2,6605,8946.42,6462.719999999999,89464.2,74055.06
212,49702,6293,9940.4,6650,7258.54,5964.24,72585.4,59362.619999999995
213,42738,16787,8547.6,6074,7414.660000000001,5128.56,74146.6,61603.380000000005
214,57005,18817,11401.0,5970,9319.3,6840.599999999999,93193.0,77033.09999999999
215,68414,5335,13682.8,4876,9230.78,8209.68,92307.8,74867.34
216,53658,5272,10731.6,4114,7377.560000000001,6438.96,73775.6,59959.08000000001
217,44227,11236,8845.4,2609,6691.74,5307.24,66917.4,54918.42
218,59998,11447,11999.6,7944,9138.86,7199.759999999999,91388.6,75049.98000000001
219,63907,12522,12781.4,5795,9500.54,7668.84,95005.4,77836.01999999999
220,37469,5713,7493.8,2257,5293.280000000001,4496.28,52932.8,43143.240000000005
221,55222,15905,11044.4,3893,8606.44,6626.639999999999,86064.4,70831.31999999999
222,72829,9040,14565.8,4666,10110.080000000002,8739.48,101100.8,82251.24
223,49047,14502,9809.4,2018,7537.639999999999,5885.639999999999,75376.4,61953.119999999995
224,45098,18850,9019.6,7486,8045.360000000001,5411.76,80453.6,66996.48000000001
225,60929,18028,12185.8,2370,9351.28,7311.48,93512.8,76850.04000000001
226,69305,7166,13861.0,4848,9518.0,8316.6,95180.0,77345.4
227,62645,6770,12529.0,4605,8654.9,7517.4,86549.0,70376.70000000001
228,56142,9167,11228.4,4987,8152.44,6737.04,81524.4,66634.92
229,75165,12041,15033.0,3441,10568.0,9019.8,105680.0,86092.2
230,48909,15986,9781.8,5014,7969.080000000001,5869.08,79690.8,65852.64
231,33897,19433,6779.400000000001,7112,6722.139999999999,4067.64,67221.4,56431.619999999995
232,51860,11713,10372.0,7618,8156.3,6223.2,81563.0,67183.5
233,52440,7479,10488.0,5349,7575.6,6292.8,75756.0,61887.59999999999
234,62602,17668,12520.4,5765,9855.54,7512.24,98555.4,81187.61999999998
235,45132,7798,9026.4,3391,6534.740000000001,5415.84,65347.4,53396.82000000001
236,38273,6016,7654.6,5930,5787.360000000001,4592.76,57873.6,47493.479999999996
237,75596,7325,15119.2,6127,10416.72,9071.52,104167.2,84678.95999999999
238,38797,18352,7759.400000000001,3627,6853.54,4655.639999999999,68535.4,57026.219999999994
239,79952,19416,15990.4,7189,12254.74,9594.24,122547.4,100698.41999999998
240,63707,19689,12741.4,5374,10151.14,7644.84,101511.4,83715.42
241,38452,7907,7690.400000000001,3896,5794.540000000001,4614.24,57945.4,47536.62
242,32341,10336,6468.200000000001,6006,5515.12,3880.92,55151.2,45755.159999999996
243,46344,19635,9268.8,3319,7856.68,5561.28,78566.8,65148.84
244,54599,8231,10919.8,7403,8115.280000000001,6551.88,81152.8,66485.64
245,39323,5385,7864.6,7651,6022.360000000001,4718.76,60223.6,49482.479999999996
246,39922,13074,7984.400000000001,7939,6891.94,4790.639999999999,68919.4,57236.81999999999
247,65519,19873,13103.8,7541,10603.68,7862.28,106036.8,87570.84
248,34299,11453,6859.8,2314,5492.580000000001,4115.88,54925.8,45317.340000000004
249,58170,7737,11634.0,2152,7969.3,6980.4,79693.0,64743.299999999996
250,51402,18366,10280.4,2108,8215.64,6168.24,82156.4,67772.51999999999
251,66636,19673,13327.2,3529,10316.52,7996.32,103165.2,84852.35999999999
252,39145,17240,7829.0,5426,6964.0,4697.4,69640.0,57978.6
253,57995,9376,11599.0,4233,8320.300000000001,6959.4,83203.0,67923.3
254,58827,18784,11765.4,6132,9550.84,7059.24,95508.4,78898.31999999999
255,36509,16736,7301.8,2209,6275.580000000001,4381.08,62755.8,52099.14
256,39583,11169,7916.6,5730,6439.860000000001,4749.96,64398.6,53208.78
257,78516,15484,15703.2,5486,11518.92,9421.92,115189.2,94248.36
258,74750,16834,14950.0,7352,11388.6,8970.0,113886.0,93527.4
259,42714,11102,8542.800000000001,4741,6709.9800000000005,5125.679999999999,67099.8,55264.14
260,35339,6018,7067.8,2968,5139.280000000001,4240.68,51392.8,42012.840000000004
261,52415,13084,10483.0,4905,8088.700000000001,6289.8,80887.0,66508.5
262,31006,11061,6201.200000000001,5666,5393.42,3720.72,53934.2,44820.06
263,47252,12670,9450.4,7201,7657.34,5670.24,76573.4,63245.82
264,62682,11611,12536.4,7294,9412.34,7521.84,94123.4,77189.22
265,60407,19793,12081.4,5684,9796.54,7248.84,97965.4,80920.01999999999
266,48069,10083,9613.8,5290,7305.580000000001,5768.28,73055.8,59981.94
267,44807,16705,8961.4,2496,7296.94,5376.84,72969.4,60295.619999999995
268,67292,10715,13458.4,7673,9913.84,8075.04,99138.4,81149.52
269,53628,6713,10725.6,4951,7601.760000000001,6435.36,76017.6,61980.48000000001
270,56114,11677,11222.8,2312,8132.580000000001,6733.679999999999,81325.8,66459.54000000001
271,36008,10737,7201.6,2393,5633.96,4320.96,56339.6,46384.68
272,62890,9389,12578.0,2000,8685.7,7546.799999999999,86857.0,70624.5
273,46219,7448,9243.8,3174,6608.4800000000005,5546.28,66084.8,53930.04
274,76077,8455,15215.4,5750,10549.74,9129.24,105497.4,85818.41999999998
275,39100,17720,7820.0,6236,7087.6,4692.0,70876.0,59096.4
276,55038,12437,11007.6,6095,8457.76,6604.56,84577.6,69515.28000000001
277,49303,8718,9860.6,3917,7179.860000000001,5916.36,71798.6,58702.380000000005
278,46537,18494,9307.4,6357,8069.54,5584.44,80695.4,67041.42
279,50711,16463,10142.2,3043,8035.92,6085.32,80359.2,66237.95999999999
280,45239,18478,9047.8,5662,7842.68,5428.679999999999,78426.8,65155.439999999995
281,61919,10491,12383.8,7789,9258.28,7430.28,92582.8,75894.24
282,42863,15116,8572.6,7933,7448.460000000001,5143.56,74484.6,61892.58
283,47467,8417,9493.4,3623,6900.04,5696.04,69000.4,56404.31999999999
284,46380,14940,9276.0,7734,7833.0,5565.599999999999,78330.0,64931.4
285,47036,5610,9407.2,5214,6726.72,5644.32,67267.2,54896.159999999996
286,67261,17485,13452.2,6714,10491.22,8071.32,104912.2,86349.66
287,67709,12741,13541.8,2913,9690.48,8125.08,96904.8,79089.24
288,50210,11164,10042.0,6352,7776.8,6025.2,77768.0,63966.0
289,59805,17433,11961.0,2145,9134.4,7176.599999999999,91344.0,75033.0
290,61088,8361,12217.6,6481,8814.76,7330.559999999999,88147.6,72002.28000000001
291,51456,15448,10291.2,6614,8380.92,6174.719999999999,83809.2,69253.56
292,74299,8443,14859.8,4602,10220.38,8915.88,102203.8,83067.54
293,68555,15103,13711.0,2636,10000.5,8226.6,100005.0,81777.9
294,56130,12608,11226.0,3945,8390.9,6735.599999999999,83909.0,68782.5
295,57955,11708,11591.0,7528,8878.2,6954.599999999999,88782.0,72949.2
296,75696,6850,15139.2,2933,10061.82,9083.52,100618.2,81472.86
297,78298,15430,15659.6,7868,11725.56,9395.76,117255.6,96134.28000000001
298,42392,16722,8478.4,5776,7336.84,5087.04,73368.4,60944.52
299,53453,15771,10690.6,2877,8279.160000000002,6414.36,82791.6,68098.08
300,64124,11149,12824.8,3799,9189.68,7694.88,91896.8,75012.23999999999
301,72871,6889,14574.2,4752,9908.62,8744.52,99086.2,80433.06
302,58483,17727,11696.6,6044,9395.06,7017.96,93950.6,77537.58
303,50322,16396,10064.4,7351,8413.34,6038.639999999999,84133.4,69681.42
304,78328,18452,15665.6,5913,11835.86,9399.36,118358.6,97123.38
305,58781,18003,11756.2,3010,9155.02,7053.719999999999,91550.2,75341.45999999999
306,39827,16049,7965.400000000001,2212,6605.34,4779.24,66053.4,54668.82
307,67840,19387,13568.0,2127,10292.2,8140.799999999999,102922.0,84489.0
308,76451,14594,15290.2,2269,10860.42,9174.12,108604.2,88569.66
309,49846,14513,9969.2,7328,8165.62,5981.52,81656.2,67509.06
310,60147,12729,12029.4,7411,9231.64,7217.639999999999,92316.4,75867.12
311,72968,6003,14593.6,4928,9849.260000000002,8756.16,98492.6,79887.18
312,38050,16068,7610.0,3017,6474.5,4566.0,64745.0,53704.5
313,62500,18423,12500.0,3931,9735.4,7500.0,97354.0,80118.6
314,77909,16662,15581.8,6628,11678.080000000002,9349.08,116780.8,95753.64
315,40012,11423,8002.400000000001,5787,6522.4400000000005,4801.44,65224.4,53900.52
316,75469,7458,15093.8,6584,10460.48,9056.28,104604.8,85088.04000000001
317,57184,10262,11436.8,6260,8514.28,6862.08,85142.8,69766.44
318,69471,17589,13894.2,3231,10418.52,8336.52,104185.2,85430.15999999999
319,40056,8073,8011.200000000001,3944,6008.42,4806.72,60084.2,49269.06
320,70763,18748,14152.6,6672,11033.56,8491.56,110335.6,90810.48000000001
321,34149,13128,6829.8,5657,5976.380000000001,4097.88,59763.8,49689.54
322,37034,6183,7406.8,7540,5816.380000000001,4444.08,58163.8,47903.34
323,50761,5322,10152.2,4778,7101.32,6091.32,71013.2,57820.56
324,38904,12261,7780.8,5119,6406.4800000000005,4668.48,64064.8,52989.84
325,38176,7188,7635.200000000001,2802,5580.12,4581.12,55801.2,45639.95999999999
326,72633,19369,14526.6,7154,11368.260000000002,8715.96,113682.6,93598.38
327,48862,8147,9772.4,2883,6966.44,5863.44,69664.4,56834.51999999999
328,34496,14039,6899.200000000001,3278,5871.22,4139.52,58712.2,48701.45999999999
329,49877,19369,9975.4,7084,8630.539999999999,5985.24,86305.4,71689.62
330,47915,11885,9583.0,2995,7237.8,5749.8,72378.0,59390.399999999994
331,66092,5119,13218.4,2071,8650.039999999999,7931.04,86500.4,69919.32
332,71974,9378,14394.8,4923,10066.98,8636.88,100669.8,81965.94
333,79987,13524,15997.4,7914,11742.24,9598.44,117422.4,96081.71999999999
334,53337,14263,10667.4,4562,8282.94,6400.44,82829.4,68146.01999999999
335,44754,9977,8950.800000000001,5031,6871.280000000001,5370.48,68712.8,56471.04000000001
336,72119,5804,14423.8,7259,9960.580000000002,8654.279999999999,99605.8,80990.94
337,39332,18288,7866.400000000001,4958,7044.44,4719.84,70444.4,58680.119999999995
338,65208,15812,13041.6,3929,9799.06,7824.96,97990.6,80366.58
339,76665,9561,15333.0,4858,10641.7,9199.8,106417.0,86575.5
340,64008,14285,12801.6,7733,9882.760000000002,7680.96,98827.6,81263.87999999999
341,56633,18295,11326.6,7158,9341.26,6795.96,93412.6,77275.38
342,63453,16726,12690.6,2594,9546.36,7614.36,95463.6,78302.88
343,77142,18715,15428.4,7241,11852.64,9257.04,118526.4,97416.72
344,63981,10393,12796.2,7986,9515.62,7677.719999999999,95156.2,77962.86
345,60413,10951,12082.6,6841,9028.76,7249.559999999999,90287.6,74009.28000000001
346,40694,5151,8138.8,4391,5837.4800000000005,4883.28,58374.8,47654.04
347,40329,7396,8065.8,3067,5885.780000000001,4839.48,58857.8,48132.54000000001
348,50738,19276,10147.6,3386,8354.76,6088.56,83547.6,69104.28000000001
349,42095,9129,8419.0,6882,6652.5,5051.4,66525.0,54821.1
350,55119,11618,11023.8,5113,8287.380000000001,6614.28,82873.8,67972.14
351,68275,7318,13655.0,4761,9400.9,8193.0,94009.0,76415.1
352,72204,8569,14440.8,3558,9877.18,8664.48,98771.8,80230.14
353,47062,11792,9412.4,7368,7563.44,5647.44,75634.4,62423.51999999999
354,71303,16747,14260.6,5795,10810.56,8556.36,108105.6,88738.68000000001
355,77630,10076,15526.0,6970,11020.2,9315.6,110202.0,89866.2
356,43130,19091,8626.0,3013,7386.0,5175.599999999999,73860.0,61298.4
357,56625,7492,11325.0,7436,8287.800000000001,6795.0,82878.0,67795.2
358,68365,17134,13673.0,7641,10681.3,8203.8,106813.0,87927.9
