Employee ID,Basic Salary,Bonus,HRA,TA,TDS,PPF
68,74444,6242,14888.800000000001,2440,9801.480000000001,8933.279999999999
69,34907,19126,6981.400000000001,4346,6536.040000000001,4188.84
70,63947,12814,12789.400000000001,2392,9194.24,7673.639999999999
71,46113,18423,9222.6,6680,8043.860000000001,5533.5599999999995
72,56039,18578,11207.800000000001,7573,9339.78,6724.679999999999
73,53930,6334,10786.0,7004,7805.400000000001,6471.599999999999
74,32275,19189,6455.0,6315,6423.400000000001,3873.0
75,74773,15744,14954.6,7545,11301.660000000002,8972.76
76,43168,12378,8633.6,5098,6927.760000000001,5180.16
77,68758,16217,13751.6,4480,10320.660000000002,8250.96
78,58564,16685,11712.800000000001,3154,9011.58,7027.679999999999
79,32303,17501,6460.6,3304,5956.860000000001,3876.3599999999997
80,45376,9031,9075.2,6502,6998.42,5445.12
81,60841,19494,12168.2,7177,9968.02,7300.92
82,41665,7266,8333.0,3324,6058.8,4999.8
83,77254,8166,15450.800000000001,3990,10486.080000000002,9270.48
84,62118,19918,12423.6,5171,9963.060000000001,7454.16
85,71918,18649,14383.6,7505,11245.560000000001,8630.16
86,37531,18899,7506.200000000001,2928,6686.42,4503.72
87,47552,14650,9510.4,2745,7445.74,5706.24
88,32938,5884,6587.6,7879,5328.860000000001,3952.56
89,37934,9467,7586.8,3269,5825.68,4552.08
90,69336,10755,13867.2,5821,9977.92,8320.32
91,67256,13989,13451.2,7801,10249.720000000001,8070.719999999999
92,57907,10086,11581.400000000001,7577,8715.14,6948.84
93,47645,15770,9529.0,7176,8012.0,5717.4
94,57198,6633,11439.6,7090,8236.060000000001,6863.759999999999
95,49027,19644,9805.4,4661,8313.74,5883.24
96,55891,18059,11178.2,4978,9010.62,6706.92
97,38664,12641,7732.8,5919,6495.68,4639.679999999999
98,56585,15164,11317.0,2104,8517.0,6790.2
99,47981,18510,9596.2,6575,8266.22,5757.719999999999
100,55130,5156,11026.0,4314,7562.6,6615.599999999999
101,71850,5273,14370.0,6366,9785.9,8622.0
102,31585,18440,6317.0,7571,6391.3,3790.2
103,45241,17672,9048.2,6730,7869.12,5428.92
104,47856,14731,9571.2,6458,7861.62,5742.719999999999
105,58028,9671,11605.6,7692,8699.660000000002,6963.36
106,46793,7022,9358.6,2768,6594.160000000001,5615.16
107,32149,14558,6429.8,7394,6053.080000000001,3857.8799999999997
108,69530,19414,13906.0,5236,10808.6,8343.6
109,50371,17915,10074.2,4006,8236.62,6044.5199999999995
110,77046,12598,15409.2,2743,10779.62,9245.52
111,43708,8920,8741.6,3995,6536.46,5244.96
112,79947,18694,15989.400000000001,5089,11971.94,9593.64
113,37241,12253,7448.200000000001,4286,6122.82,4468.92
114,78831,18484,15766.2,5039,11812.02,9459.72
115,73481,11074,14696.2,7111,10636.220000000001,8817.72
116,67430,8134,13486.0,7573,9662.300000000001,8091.599999999999
117,57145,5365,11429.0,4260,7819.900000000001,6857.4
118,61550,17582,12310.0,6589,9803.1,7386.0
119,57305,11227,11461.0,6464,8645.7,6876.599999999999
120,35815,14436,7163.0,5229,6264.3,4297.8
121,48225,11127,9645.0,5797,7479.400000000001,5787.0
122,67086,11612,13417.2,6444,9855.92,8050.32
123,30564,10786,6112.8,2468,4993.080000000001,3667.68
124,54991,13224,10998.2,3697,8291.02,6598.92
125,37101,6852,7420.200000000001,6130,5750.32,4452.12
126,72510,7237,14502.0,3464,9771.300000000001,8701.199999999999
127,75350,14184,15070.0,2809,10741.300000000001,9042.0
128,76611,13087,15322.2,3728,10874.82,9193.32
129,72416,14912,14483.2,7968,10977.92,8689.92
130,56054,8341,11210.800000000001,5847,8145.280000000001,6726.48
131,61355,11564,12271.0,3089,8827.9,7362.599999999999
132,43228,8448,8645.6,3930,6425.16,5187.36
133,50442,15821,10088.400000000001,3118,7946.94,6053.04
134,59324,8879,11864.800000000001,6224,8629.18,7118.88
135,63429,18337,12685.800000000001,5569,10002.080000000002,7611.48
136,43231,6261,8646.2,7562,6570.02,5187.72
137,39763,17021,7952.6,2002,6673.860000000001,4771.5599999999995
138,60174,17371,12034.800000000001,4126,9370.58,7220.88
139,49825,6508,9965.0,6297,7259.5,5979.0
140,65635,18597,13127.0,3459,10081.800000000001,7876.2
141,76172,11005,15234.400000000001,6062,10847.34,9140.64
142,63377,9669,12675.400000000001,4785,9050.64,7605.24
143,77907,11478,15581.400000000001,7873,11283.94,9348.84
144,62921,12816,12584.2,2200,9052.12,7550.5199999999995
145,48461,13812,9692.2,4112,7607.72,5815.32
146,69509,8567,13901.800000000001,6034,9801.18,8341.08
147,79371,16421,15874.2,4956,11662.220000000001,9524.52
148,52195,12863,10439.0,3910,7940.700000000001,6263.4
149,52611,5658,10522.2,6686,7547.72,6313.32
150,59076,7989,11815.2,7777,8665.72,7089.12
151,77262,12478,15452.400000000001,2047,10723.94,9271.44
152,75480,16414,15096.0,7991,11498.1,9057.6
153,33006,14751,6601.200000000001,2101,5645.92,3960.72
154,69413,8005,13882.6,2073,9337.36,8329.56
155,53143,13399,10628.6,2253,7942.360000000001,6377.16
156,38584,19057,7716.8,7922,7327.9800000000005,4630.08
157,33832,15480,6766.400000000001,7235,6331.34,4059.8399999999997
158,50985,8177,10197.0,7368,7672.700000000001,6118.2
159,67272,8239,13454.400000000001,3276,9224.14,8072.639999999999
160,32837,15634,6567.400000000001,3018,5805.64,3940.44
161,75267,11369,15053.400000000001,5031,10672.04,9032.039999999999
162,78825,5316,15765.0,2446,10235.2,9459.0
163,70522,14617,14104.400000000001,7889,10713.24,8462.64
164,50412,7354,10082.400000000001,5498,7334.639999999999,6049.44
165,33622,11389,6724.400000000001,2951,5468.64,4034.64
166,55748,19022,11149.6,7288,9320.76,6689.759999999999
167,65542,14781,13108.400000000001,4958,9838.94,7865.04
168,56546,9399,11309.2,6838,8409.22,6785.5199999999995
169,51774,9131,10354.800000000001,3791,7505.080000000001,6212.88
170,39864,9357,7972.8,5124,6231.780000000001,4783.679999999999
171,33623,16072,6724.6,6467,6288.66,4034.7599999999998
172,65381,14054,13076.2,4662,9717.32,7845.719999999999
173,70259,5308,14051.800000000001,2261,9187.980000000001,8431.08
174,78622,18144,15724.400000000001,7387,11987.74,9434.64
175,30629,16854,6125.8,6031,5963.9800000000005,3675.48
176,61382,11889,12276.400000000001,4759,9030.64,7365.84
177,32103,18838,6420.6,6618,6397.96,3852.3599999999997
178,47609,10501,9521.800000000001,6276,7390.780000000001,5713.08
179,32756,11688,6551.200000000001,5730,5672.52,3930.72
180,36681,10389,7336.200000000001,7416,6182.22,4401.72
181,34985,6683,6997.0,5605,5427.0,4198.2
182,61009,19822,12201.800000000001,7778,10081.080000000002,7321.08
183,39900,5858,7980.0,7091,6082.900000000001,4788.0
184,53281,12251,10656.2,2189,7837.72,6393.719999999999
185,36014,11999,7202.8,2893,5810.880000000001,4321.68
186,61850,7130,12370.0,4136,8548.6,7422.0
187,41841,8146,8368.2,7384,6573.92,5020.92
188,56307,6856,11261.400000000001,7325,8174.94,6756.84
189,32919,11434,6583.8,4487,5542.380000000001,3950.2799999999997
190,44146,5488,8829.2,2382,6084.52,5297.5199999999995
191,76772,10230,15354.400000000001,4973,10732.94,9212.64
192,70102,16157,14020.400000000001,5794,10607.34,8412.24
193,66560,19873,13312.0,3319,10306.400000000001,7987.2
194,48444,12041,9688.800000000001,3901,7407.4800000000005,5813.28
195,32016,5672,6403.200000000001,6481,5057.22,3841.92
196,37368,11768,7473.6,4568,6117.76,4484.16
197,67448,15996,13489.6,6262,10319.560000000001,8093.759999999999
198,68649,5695,13729.800000000001,4179,9225.28,8237.88
199,46232,7231,9246.4,6480,6918.94,5547.84
200,49090,11582,9818.0,7375,7786.5,5890.8
201,79505,10316,15901.0,4134,10985.6,9540.6
202,55483,17443,11096.6,4152,8817.460000000001,6657.96
203,63675,8357,12735.0,3581,8834.800000000001,7641.0
204,55481,18571,11096.2,3448,8859.62,6657.719999999999
205,57269,15224,11453.800000000001,7857,9180.380000000001,6872.28
206,49480,13340,9896.0,5889,7860.5,5937.599999999999
207,46801,13485,9360.2,6990,7663.62,5616.12
208,74903,14698,14980.6,2726,10730.760000000002,8988.359999999999
209,64080,9391,12816.0,7457,9374.4,7689.599999999999
210,44250,12814,8850.0,3771,6968.5,5310.0
211,60728,10413,12145.6,6702,8998.86,7287.36
212,52228,18777,10445.6,3039,8448.960000000001,6267.36
213,78191,12541,15638.2,3557,10992.720000000001,9382.92
214,76021,16600,15204.2,3708,11153.32,9122.52
215,64066,15554,12813.2,6994,9942.720000000001,7687.92
216,47749,9174,9549.800000000001,2436,6890.880000000001,5729.88
217,61062,11995,12212.400000000001,6622,9189.14,7327.44
218,76218,17856,15243.6,5890,11520.760000000002,9146.16
219,35933,5491,7186.6,5322,5393.26,4311.96
220,40432,19946,8086.400000000001,5782,7424.639999999999,4851.84
221,54645,16084,10929.0,3693,8535.1,6557.4
222,48820,5292,9764.0,2375,6625.1,5858.4
223,64053,16006,12810.6,7425,10029.460000000001,7686.36
224,64261,7305,12852.2,4928,8934.62,7711.32
225,66221,16015,13244.2,5351,10083.12,7946.5199999999995
226,66579,14728,13315.800000000001,3812,9843.480000000001,7989.48
227,69495,10274,13899.0,2382,9605.0,8339.4
228,49799,12850,9959.800000000001,2751,7535.9800000000005,5975.88
229,64070,6006,12814.0,7941,9083.1,7688.4
230,70458,15148,14091.6,5954,10565.160000000002,8454.96
231,39289,11416,7857.8,6493,6505.580000000001,4714.679999999999
232,71896,13597,14379.2,4285,10415.720000000001,8627.52
233,78076,14989,15615.2,5716,11439.62,9369.119999999999
234,68868,13422,13773.6,2512,9857.560000000001,8264.16
235,43786,15911,8757.2,7036,7549.02,5254.32
236,72003,9695,14400.6,7318,10341.660000000002,8640.36
237,33160,15799,6632.0,7279,6287.0,3979.2
238,79621,7009,15924.2,5192,10774.62,9554.52
239,77449,10989,15489.800000000001,4991,10891.880000000001,9293.88
240,56848,16931,11369.6,4851,8999.960000000001,6821.759999999999
241,69272,13535,13854.400000000001,4393,10105.44,8312.64
242,41732,14920,8346.4,6459,7145.74,5007.84
243,51522,14285,10304.400000000001,4583,8069.44,6182.639999999999
244,53142,18220,10628.400000000001,3944,8593.44,6377.04
245,34993,7393,6998.6,5046,5443.06,4199.16
246,58915,19571,11783.0,7130,9739.9,7069.8
247,73803,11304,14760.6,3866,10373.36,8856.359999999999
248,33417,11724,6683.400000000001,3364,5518.84,4010.04
249,44316,9395,8863.2,4592,6716.62,5317.92
250,51888,15172,10377.6,2010,7944.760000000001,6226.5599999999995
251,62568,18654,12513.6,7286,10102.160000000002,7508.16
252,50776,17279,10155.2,6715,8492.52,6093.12
253,76016,17624,15203.2,2724,11156.720000000001,9121.92
254,56487,15902,11297.400000000001,2773,8645.94,6778.44
255,48325,17868,9665.0,2317,7817.5,5799.0
256,47054,12149,9410.800000000001,7258,7587.18,5646.48
257,79947,7250,15989.400000000001,2321,10550.74,9593.64
258,57320,5246,11464.0,6791,8082.1,6878.4
259,45120,16443,9024.0,7096,7768.3,5414.4
260,48750,7955,9750.0,6705,7316.0,5850.0
261,57387,19321,11477.400000000001,2785,9097.039999999999,6886.44
262,72083,19703,14416.6,4139,11034.160000000002,8649.96
263,60971,16793,12194.2,4050,9400.82,7316.5199999999995
264,77928,12317,15585.6,4082,10991.260000000002,9351.359999999999
265,42532,16431,8506.4,5503,7297.24,5103.84
266,43116,19931,8623.2,7444,7911.42,5173.92
267,42473,11959,8494.6,7602,7052.860000000001,5096.76
268,66505,17311,13301.0,2686,9980.300000000001,7980.599999999999
269,73510,9783,14702.0,7491,10548.6,8821.199999999999
270,44748,11405,8949.6,4441,6954.360000000001,5369.76
271,49288,9898,9857.6,4906,7394.960000000001,5914.5599999999995
272,59744,12365,11948.800000000001,3807,8786.480000000001,7169.28
273,60749,17706,12149.800000000001,7949,9855.380000000001,7289.88
274,37675,9074,7535.0,7566,6185.0,4521.0
275,32892,10459,6578.400000000001,2888,5281.740000000001,3947.04
276,51954,14616,10390.800000000001,2801,7976.18,6234.48
277,66034,13618,13206.800000000001,4518,9737.68,7924.08
278,76147,11978,15229.400000000001,2032,10538.64,9137.64
279,70985,15461,14197.0,3632,10427.5,8518.199999999999
280,75033,16780,15006.6,7051,11387.060000000001,9003.96
281,30945,19391,6189.0,7193,6371.8,3713.3999999999996
282,41697,6193,8339.4,7974,6420.34,5003.639999999999
283,44263,7957,8852.6,2316,6338.860000000001,5311.5599999999995
284,46787,14370,9357.4,5851,7636.54,5614.44
285,47507,16697,9501.4,3859,7756.44,5700.84
286,36731,11363,7346.200000000001,6569,6200.92,4407.72
287,60912,8704,12182.400000000001,3354,8515.24,7309.44
288,54754,9747,10950.800000000001,2517,7796.880000000001,6570.48
289,45237,14341,9047.4,7238,7586.34,5428.44
290,52178,6687,10435.6,7904,7720.460000000001,6261.36
291,60388,14004,12077.6,4679,9114.86,7246.5599999999995
292,31219,16333,6243.8,2214,5600.9800000000005,3746.2799999999997
293,46906,18084,9381.2,7142,8151.32,5628.719999999999
294,67973,14209,13594.6,4015,9979.160000000002,8156.759999999999
295,32984,6990,6596.8,2787,4935.780000000001,3958.08
296,74329,8061,14865.800000000001,3302,10055.78,8919.48
297,38765,17715,7753.0,6170,7040.3,4651.8
298,75093,8794,15018.6,3034,10193.960000000001,9011.16
299,53800,7014,10760.0,7079,7865.3,6456.0
300,73771,9506,14754.2,6701,10473.220000000001,8852.52
301,38583,18497,7716.6,5040,6983.660000000001,4629.96
302,34357,19082,6871.400000000001,2312,6262.240000000001,4122.84
303,61601,18514,12320.2,3313,9574.82,7392.12
304,78658,14955,15731.6,2811,11215.560000000001,9438.96
305,42453,6324,8490.6,2854,6012.16,5094.36
306,71217,18189,14243.400000000001,5222,10887.14,8546.039999999999
307,62995,14771,12599.0,5802,9616.7,7559.4
308,69732,13033,13946.400000000001,5174,10188.54,8367.84
309,41025,19709,8205.0,5238,7417.700000000001,4923.0
310,50397,12397,10079.400000000001,3666,7653.94,6047.639999999999
311,51674,16943,10334.800000000001,6770,8572.18,6200.88
312,73064,13943,14612.800000000001,2547,10416.68,8767.68
313,31766,16725,6353.200000000001,4677,5952.12,3811.92
314,58657,17696,11731.400000000001,2328,9041.24,7038.84
315,34342,19959,6868.400000000001,6434,6760.34,4121.04
316,43867,14769,8773.4,3923,7133.24,5264.04
317,36503,16971,7300.6,4730,6550.46,4380.36
318,67973,13391,13594.6,5732,10069.060000000001,8156.759999999999
319,58478,7735,11695.6,7235,8514.36,7017.36
320,75766,17016,15153.2,3404,11133.92,9091.92
321,55875,17946,11175.0,6746,9174.2,6705.0
322,50511,7808,10102.2,2499,7092.02,6061.32
323,42642,6944,8528.4,6589,6470.34,5117.04
324,50642,18130,10128.400000000001,5026,8392.64,6077.04
325,57571,14601,11514.2,2681,8636.72,6908.5199999999995
326,70760,10108,14152.0,3514,9853.400000000001,8491.199999999999
327,55986,12168,11197.2,5551,8490.22,6718.32
328,34320,10421,6864.0,3346,5495.1,4118.4
329,64719,11790,12943.800000000001,6412,9586.480000000001,7766.28
330,75256,13768,15051.2,7640,11171.52,9030.72
331,50101,7331,10020.2,3067,7051.92,6012.12
332,70497,8454,14099.400000000001,7460,10051.04,8459.64
333,57574,10311,11514.800000000001,3083,8248.28,6908.88
334,61207,18742,12241.400000000001,2169,9435.94,7344.84
335,73647,18884,14729.400000000001,2263,10952.34,8837.64
336,48652,15301,9730.4,3531,7721.44,5838.24
337,62599,9031,12519.800000000001,6726,9087.58,7511.88
338,67854,14530,13570.800000000001,7553,10350.78,8142.48
339,63874,18312,12774.800000000001,2540,9750.08,7664.88
340,32033,15120,6406.6,7045,6060.46,3843.96
341,70838,7709,14167.6,5466,9818.060000000001,8500.56
342,66670,5302,13334.0,3521,8882.7,8000.4
343,77853,17649,15570.6,3745,11481.760000000002,9342.359999999999
344,41180,19096,8236.0,4613,7312.5,4941.599999999999
345,33265,5751,6653.0,4505,5017.400000000001,3991.7999999999997
346,43230,7200,8646.0,6219,6529.5,5187.599999999999
347,30019,11988,6003.8,4452,5246.280000000001,3602.2799999999997
348,32644,18343,6528.8,5516,6303.18,3917.2799999999997
349,40632,9369,8126.400000000001,4024,6215.14,4875.84
350,47776,10890,9555.2,7966,7618.72,5733.12
351,42041,5557,8408.2,2481,5848.72,5044.92
352,54929,8331,10985.800000000001,4573,7881.880000000001,6591.48
353,64077,7223,12815.400000000001,3815,8793.039999999999,7689.24
354,73065,17604,14613.0,4089,10937.1,8767.8
355,59626,18955,11925.2,4772,9527.82,7155.12
356,51595,16681,10319.0,6924,8551.9,6191.4
357,43691,11973,8738.2,6088,7049.02,5242.92
358,68023,12071,13604.6,2176,9587.460000000001,8162.759999999999
359,41713,18287,8342.6,2883,7122.560000000001,5005.5599999999995
360,52678,5053,10535.6,6278,7454.460000000001,6321.36
361,51516,15718,10303.2,7598,8513.52,6181.92
362,76940,18393,15388.0,6771,11749.2,9232.8
363,79497,5682,15899.400000000001,3823,10490.14,9539.64
364,61036,18241,12207.2,5439,9692.32,7324.32
365,65556,7606,13111.2,7484,9375.72,7866.719999999999
366,42255,16437,8451.0,7467,7461.0,5070.599999999999
367,64452,10553,12890.400000000001,5473,9336.84,7734.24
368,64421,5456,12884.2,4418,8717.92,7730.5199999999995
369,50445,17862,10089.0,3396,8179.200000000001,6053.4
370,39666,14433,7933.200000000001,3652,6568.42,4759.92
371,72821,14084,14564.2,5391,10686.02,8738.52
372,61620,11643,12324.0,5610,9119.7,7394.4
373,49088,19883,9817.6,6671,8545.960000000001,5890.5599999999995
374,46987,6157,9397.4,6313,6885.44,5638.44
375,36701,8138,7340.200000000001,7095,5927.42,4404.12
376,79701,16971,15940.2,7031,11964.32,9564.119999999999
377,76457,12482,15291.400000000001,5784,11001.44,9174.84
378,71246,13030,14249.2,2782,10130.720000000001,8549.52
379,43946,8003,8789.2,4736,6547.42,5273.5199999999995
380,65684,11929,13136.800000000001,7538,9828.78,7882.08
381,56699,14063,11339.800000000001,2556,8465.78,6803.88
382,60736,10025,12147.2,2698,8560.62,7288.32
383,37363,5085,7472.6,7624,5754.46,4483.5599999999995
384,79480,17645,15896.0,4771,11779.2,9537.6
385,45254,16374,9050.800000000001,2547,7322.580000000001,5430.48
386,48394,17970,9678.800000000001,7679,8372.18,5807.28
387,35460,8315,7092.0,5121,5598.8,4255.2
388,49550,18348,9910.0,5873,8368.1,5946.0
389,75992,5451,15198.400000000001,4434,10107.54,9119.039999999999
390,53703,14714,10740.6,6020,8517.76,6444.36
391,67956,18245,13591.2,5166,10495.82,8154.719999999999
392,47833,15932,9566.6,4527,7785.860000000001,5739.96
393,34795,9865,6959.0,7513,5913.200000000001,4175.4
394,45034,18941,9006.800000000001,5998,7897.9800000000005,5404.08
395,69743,10513,13948.6,6150,10035.460000000001,8369.16
396,54929,18228,10985.800000000001,5633,8977.58,6591.48
397,59143,15753,11828.6,5585,9230.960000000001,7097.16
398,71405,13058,14281.0,6482,10522.6,8568.6
399,48925,17562,9785.0,6091,8236.300000000001,5871.0
400,57851,11521,11570.2,2145,8308.72,6942.12
401,30716,15303,6143.200000000001,2929,5509.12,3685.92
402,78507,10913,15701.400000000001,6905,11202.64,9420.84
403,73827,19117,14765.400000000001,4486,11219.54,8859.24
404,39966,7256,7993.200000000001,6490,6170.52,4795.92
405,74064,10215,14812.800000000001,7994,10708.580000000002,8887.68
406,69960,15564,13992.0,3567,10308.300000000001,8395.199999999999
407,72044,14281,14408.800000000001,2613,10334.68,8645.279999999999
408,62661,9503,12532.2,5127,8982.32,7519.32
409,44069,8710,8813.800000000001,4920,6651.280000000001,5288.28
410,77074,10977,15414.800000000001,6043,10950.880000000001,9248.88
411,36390,8764,7278.0,5317,5774.900000000001,4366.8
412,42727,6880,8545.4,2537,6068.9400000000005,5127.24
413,61030,18492,12206.0,6892,9862.0,7323.599999999999
414,70167,8918,14033.400000000001,6257,9937.54,8420.039999999999
415,56252,7562,11250.400000000001,6739,8180.34,6750.24
416,57062,7833,11412.400000000001,5448,8175.54,6847.44
417,42481,18398,8496.2,2060,7143.52,5097.72
418,48915,14194,9783.0,4916,7780.8,5869.8
419,73878,14057,14775.6,4698,10740.86,8865.359999999999
420,52630,16514,10526.0,2139,8180.900000000001,6315.599999999999
421,47320,9200,9464.0,6626,7261.0,5678.4
422,57252,17160,11450.400000000001,2356,8821.84,6870.24
423,73376,12642,14675.2,3360,10405.32,8805.119999999999
424,32346,16285,6469.200000000001,4892,5999.22,3881.52
425,71499,9402,14299.800000000001,3596,9879.68,8579.88
426,39601,16769,7920.200000000001,2075,6636.52,4752.12
427,38651,11905,7730.200000000001,3851,6213.72,4638.12
428,44152,17303,8830.4,6184,7646.94,5298.24
429,44635,19134,8927.0,2427,7512.3,5356.2
430,45963,18899,9192.6,3295,7734.960000000001,5515.5599999999995
431,39976,14840,7995.200000000001,5659,6847.02,4797.12
432,54705,11279,10941.0,2663,7958.8,6564.599999999999
433,37011,8063,7402.200000000001,2510,5498.62,4441.32
434,47145,11247,9429.0,5633,7345.400000000001,5657.4
435,59401,6910,11880.2,7767,8595.82,7128.12
436,39357,5611,7871.400000000001,4117,5695.64,4722.84
437,60882,16702,12176.400000000001,6980,9674.039999999999,7305.84
438,76191,16928,15238.2,6242,11459.92,9142.92
439,33296,7767,6659.200000000001,6706,5442.82,3995.52
440,68743,14140,13748.6,6877,10350.86,8249.16
441,35760,5956,7152.0,2121,5098.900000000001,4291.2
442,79443,14022,15888.6,3707,11306.060000000001,9533.16
443,76076,19558,15215.2,7859,11870.82,9129.119999999999
444,57276,10570,11455.2,5489,8479.02,6873.12
445,31849,6964,6369.8,2020,4720.280000000001,3821.8799999999997
446,77234,18360,15446.800000000001,2053,11309.380000000001,9268.08
447,50319,14574,10063.800000000001,7312,8226.880000000001,6038.28
448,78189,15230,15637.800000000001,5510,11456.68,9382.68
449,43919,10221,8783.800000000001,2828,6575.18,5270.28
450,64229,12277,12845.800000000001,4576,9392.78,7707.48
451,67916,13794,13583.2,2278,9757.12,8149.92
452,30427,15802,6085.400000000001,3255,5556.9400000000005,3651.24
453,70107,18153,14021.400000000001,2089,10437.04,8412.84
454,71762,13319,14352.400000000001,4413,10384.64,8611.44
455,69189,10186,13837.800000000001,7531,10074.380000000001,8302.68
456,79004,6107,15800.800000000001,6095,10700.68,9480.48
457,34829,17509,6965.8,2607,6191.080000000001,4179.48
458,79991,17286,15998.2,2180,11545.52,9598.92
459,63193,8351,12638.6,2222,8640.460000000001,7583.16
460,61791,12369,12358.2,2767,8928.52,7414.92
461,68050,9728,13610.0,6985,9837.300000000001,8166.0
462,31956,14239,6391.200000000001,4745,5733.12,3834.72
463,64781,6058,12956.2,6729,9052.42,7773.719999999999
464,58918,16051,11783.6,6020,9277.26,7070.16
465,64931,18974,12986.2,5592,10248.32,7791.719999999999
466,30403,8119,6080.6,6926,5152.860000000001,3648.3599999999997
467,65218,5723,13043.6,7689,9167.36,7826.16
468,76824,5295,15364.800000000001,5897,10338.080000000002,9218.88
469,54791,18888,10958.2,5033,8967.02,6574.92
470,72827,5063,14565.400000000001,5377,9783.24,8739.24
471,30280,7058,6056.0,4417,4781.1,3633.6
472,65690,5613,13138.0,6012,9045.300000000001,7882.799999999999
473,43792,8384,8758.4,4229,6516.34,5255.04
474,34116,10056,6823.200000000001,2806,5380.12,4093.92
475,74197,6047,14839.400000000001,6924,10200.74,8903.64
476,32685,12015,6537.0,3214,5445.1,3922.2
477,52283,12937,10456.6,7196,8287.26,6273.96
478,43663,5281,8732.6,5350,6302.66,5239.5599999999995
479,57684,14937,11536.800000000001,7561,9171.880000000001,6922.08
480,63210,8947,12642.0,4367,8916.6,7585.2
481,45166,14849,9033.2,4348,7339.62,5419.92
482,69114,18254,13822.800000000001,7800,10899.080000000002,8293.68
